"sweep","rep","N","slope_condition","merge_max","dataset_id","seed","intercept","sigma","slope","K","alpha_conc","t_min","t_max","time_ref_min","time_ref_range"
"core",76,50,"zero",3,476,476,13.5295088612475,0.50284490804188,0,9,0.42091315931275,100,900,100,800
"core",77,50,"zero",3,477,477,10.5378764970228,0.898053998826072,0,7,1.09355823597056,100,900,100,800
"core",78,50,"zero",3,478,478,2.45587497972883,2.65923020732589,0,6,0.639733765131609,100,900,100,800
"core",79,50,"zero",3,479,479,14.7386312815361,0.640215818537399,0,8,0.518604291305497,100,900,100,800
"core",80,50,"zero",3,480,480,12.3364781208802,3.7356399865821,0,5,4.49046718836854,100,900,100,800
"core",81,50,"zero",3,481,481,9.84964855061844,0.549257725710049,0,6,0.203604007003015,100,900,100,800
"core",82,50,"zero",3,482,482,8.71434992412105,3.66477478889283,0,8,0.458229188546853,100,900,100,800
"core",83,50,"zero",3,483,483,9.07151021249592,3.23815861844923,0,8,0.23935267063344,100,900,100,800
"core",84,50,"zero",3,484,484,7.68298765807413,3.27084035647567,0,5,0.235030397100402,100,900,100,800
"core",85,50,"zero",3,485,485,13.4933726510499,0.986002745921724,0,7,0.377025449909564,100,900,100,800
"core",86,50,"zero",3,486,486,13.3278130397666,3.68560442293528,0,10,0.216103971061929,100,900,100,800
"core",87,50,"zero",3,487,487,11.9880971368402,3.45825573103502,0,7,1.23815365309636,100,900,100,800
"core",88,50,"zero",3,488,488,9.49833852471784,1.36513602361083,0,10,1.41662297621965,100,900,100,800
"core",89,50,"zero",3,489,489,8.47660132311285,1.95836309320293,0,6,0.830865880171425,100,900,100,800
"core",90,50,"zero",3,490,490,11.4294113388751,1.17966735246591,0,5,0.31939319540807,100,900,100,800
"core",91,50,"zero",3,491,491,8.38997935713269,0.816188621567562,0,5,0.788954114561072,100,900,100,800
"core",92,50,"zero",3,492,492,9.83333979779854,2.76724668848328,0,5,0.418068009719851,100,900,100,800
"core",93,50,"zero",3,493,493,9.21601457893848,1.16666969098151,0,8,2.76672717068194,100,900,100,800
"core",94,50,"zero",3,494,494,11.4543488945346,1.03894502506591,0,6,0.334552457097847,100,900,100,800
"core",95,50,"zero",3,495,495,3.8496537359897,2.31584297074005,0,8,0.435912125985385,100,900,100,800
"core",96,50,"zero",3,496,496,6.35197916999459,3.21987913886551,0,7,0.678958293857595,100,900,100,800
"core",97,50,"zero",3,497,497,13.5931692412123,3.92352416424546,0,6,0.851975607242364,100,900,100,800
"core",98,50,"zero",3,498,498,13.6462552226149,1.10546210908797,0,9,0.805520293912777,100,900,100,800
"core",99,50,"zero",3,499,499,5.8306319960393,2.75859814789146,0,6,0.303356692092308,100,900,100,800
"core",100,50,"zero",3,500,500,13.9039765703492,3.00476920651272,0,5,2.82391316802537,100,900,100,800
"core",1,100,"zero",3,501,501,6.9858592657838,0.689763374975882,0,6,0.831642821175519,100,900,100,800
"core",2,100,"zero",3,502,502,11.0595286935568,3.64040614303667,0,6,0.768731790152589,100,900,100,800
"core",3,100,"zero",3,503,503,11.8064524773508,1.57680497993715,0,9,0.205783410314401,100,900,100,800
"core",4,100,"zero",3,504,504,4.27664958452806,1.32435559225269,0,6,0.211746358948377,100,900,100,800
"core",5,100,"zero",3,505,505,6.48427090747282,0.905566289788112,0,9,0.269633880513991,100,900,100,800
"core",6,100,"zero",3,506,506,2.83668928872794,3.09820296801627,0,6,0.2714222407454,100,900,100,800
"core",7,100,"zero",3,507,507,7.96425809944049,0.997243310906924,0,9,1.28891945807897,100,900,100,800
"core",8,100,"zero",3,508,508,10.6021714240778,1.60385086177848,0,9,0.462489453006301,100,900,100,800
"core",9,100,"zero",3,509,509,14.1801412992645,3.20277937932406,0,7,0.258822632095298,100,900,100,800
"core",10,100,"zero",3,510,510,9.6806227103807,1.19860371330287,0,6,0.146950972521763,100,900,100,800
"core",11,100,"zero",3,511,511,5.4168260328006,1.65883898187894,0,5,0.170878597729068,100,900,100,800
"core",12,100,"zero",3,512,512,8.69829980516806,1.97712963144295,0,6,3.19868114564726,100,900,100,800
"core",13,100,"zero",3,513,513,7.33348927088082,3.50769669597503,0,5,0.238508932292779,100,900,100,800
"core",14,100,"zero",3,514,514,8.0389164572116,3.54210796381813,0,7,0.214857619671497,100,900,100,800
"core",15,100,"zero",3,515,515,14.1333302219864,2.58570199052338,0,5,0.292227146099524,100,900,100,800
"core",16,100,"zero",3,516,516,5.92515800404362,1.94147795578465,0,10,0.213328971177207,100,900,100,800
"core",17,100,"zero",3,517,517,6.75801377091557,2.32008922100067,0,5,0.238214699240137,100,900,100,800
"core",18,100,"zero",3,518,518,12.3885384988971,3.64493367727846,0,8,0.256576244877753,100,900,100,800
"core",19,100,"zero",3,519,519,5.76847450924106,3.82817151129711,0,8,0.31870717299371,100,900,100,800
"core",20,100,"zero",3,520,520,9.60705886106007,3.83685231162235,0,7,0.476699642225179,100,900,100,800
"core",21,100,"zero",3,521,521,9.82148315967061,1.54035172890872,0,10,0.343524529057674,100,900,100,800
"core",22,100,"zero",3,522,522,14.9338906949852,0.528719298774377,0,9,0.692606371161584,100,900,100,800
"core",23,100,"zero",3,523,523,11.4913270026445,2.70018491882365,0,10,0.754478821926798,100,900,100,800
"core",24,100,"zero",3,524,524,12.2057821811177,2.11402403959073,0,8,0.376810147794108,100,900,100,800
"core",25,100,"zero",3,525,525,5.3424027482979,3.9988898485899,0,9,0.116966647824087,100,900,100,800
"core",26,100,"zero",3,526,526,11.6416812501848,2.4125483216485,0,8,2.75456528515713,100,900,100,800
"core",27,100,"zero",3,527,527,7.7851190478541,1.76392149704043,0,9,0.42904409677157,100,900,100,800
"core",28,100,"zero",3,528,528,5.43531739478931,1.42244639794808,0,7,0.87727207458673,100,900,100,800
"core",29,100,"zero",3,529,529,7.86041237949394,3.8708561649546,0,10,0.258761529091219,100,900,100,800
"core",30,100,"zero",3,530,530,7.66008584527299,3.87013493129052,0,6,1.03193240335777,100,900,100,800
"core",31,100,"zero",3,531,531,4.17550115962513,0.697506268392317,0,8,1.46444939706412,100,900,100,800
"core",32,100,"zero",3,532,532,5.13018922321498,3.70515637693461,0,8,3.14695256984571,100,900,100,800
"core",33,100,"zero",3,533,533,8.59875677293167,2.62953465618193,0,6,0.223281082674411,100,900,100,800
"core",34,100,"zero",3,534,534,2.91891707899049,0.908766851061955,0,10,0.681774568885314,100,900,100,800
"core",35,100,"zero",3,535,535,14.4104198254645,1.5224066383671,0,9,0.415178263765182,100,900,100,800
"core",36,100,"zero",3,536,536,4.17824146850035,2.05254071101081,0,5,0.348496907584775,100,900,100,800
"core",37,100,"zero",3,537,537,12.5578173038084,0.723745200550184,0,5,0.22010307661969,100,900,100,800
"core",38,100,"zero",3,538,538,7.0126714205835,3.95499251433648,0,10,1.03950531978423,100,900,100,800
"core",39,100,"zero",3,539,539,5.02531375316903,1.4383464542916,0,5,0.854648669030446,100,900,100,800
"core",40,100,"zero",3,540,540,3.99959110561758,3.5411724364385,0,9,4.89179992869003,100,900,100,800
"core",41,100,"zero",3,541,541,10.287989096716,3.96490737842396,0,10,0.120675930868984,100,900,100,800
"core",42,100,"zero",3,542,542,12.0064282873645,2.56530452053994,0,7,5.25260021476028,100,900,100,800
"core",43,100,"zero",3,543,543,7.23023894638754,1.9832933943253,0,10,0.29315395986531,100,900,100,800
"core",44,100,"zero",3,544,544,12.8289553741924,3.27049751277082,0,10,2.0694469779407,100,900,100,800
"core",45,100,"zero",3,545,545,7.65534112090245,1.50105343700852,0,8,0.633741850023993,100,900,100,800
"core",46,100,"zero",3,546,546,5.19067371985875,3.0065673335921,0,7,0.973439310944977,100,900,100,800
"core",47,100,"zero",3,547,547,12.5104238644708,3.48887722787913,0,6,0.695044087240302,100,900,100,800
"core",48,100,"zero",3,548,548,5.78564519132487,2.30581366922706,0,10,2.42369394758108,100,900,100,800
"core",49,100,"zero",3,549,549,11.4603874934837,1.35279224696569,0,5,0.279761008921258,100,900,100,800
"core",50,100,"zero",3,550,550,2.60268346616067,1.05119849939365,0,6,1.27093769843863,100,900,100,800
"core",51,100,"zero",3,551,551,12.7002901770175,2.57660302217118,0,6,0.155356640383471,100,900,100,800
"core",52,100,"zero",3,552,552,3.42343803867698,2.82759085902944,0,7,0.235392083582264,100,900,100,800
"core",53,100,"zero",3,553,553,10.7950166903902,2.63614695542492,0,7,1.01081743584359,100,900,100,800
"core",54,100,"zero",3,554,554,2.4828038206324,1.72262262983713,0,6,0.767503936446791,100,900,100,800
"core",55,100,"zero",3,555,555,4.74992670561187,1.68160200293642,0,6,0.413617331092376,100,900,100,800
"core",56,100,"zero",3,556,556,6.74695973680355,2.21653975418303,0,7,0.467289156595945,100,900,100,800
"core",57,100,"zero",3,557,557,6.02416428504512,1.73679117613938,0,5,0.65949018454183,100,900,100,800
"core",58,100,"zero",3,558,558,13.777394651901,3.44851948076393,0,6,1.52546438603057,100,900,100,800
"core",59,100,"zero",3,559,559,3.46342379460111,3.83224311063532,0,5,0.682549947905806,100,900,100,800
"core",60,100,"zero",3,560,560,6.12413469818421,3.89786206744611,0,7,0.14808133515142,100,900,100,800
"core",61,100,"zero",3,561,561,11.5195943028666,2.02709995524492,0,10,2.82149422718952,100,900,100,800
"core",62,100,"zero",3,562,562,12.5569423199631,1.07007470540702,0,7,1.49218817035,100,900,100,800
"core",63,100,"zero",3,563,563,13.8694127183408,3.94816189818084,0,9,0.385748991946995,100,900,100,800
"core",64,100,"zero",3,564,564,7.12198276352137,2.8482464394765,0,9,2.20234836240993,100,900,100,800
"core",65,100,"zero",3,565,565,2.68252439587377,1.96827760280576,0,7,0.328044032327361,100,900,100,800
"core",66,100,"zero",3,566,566,7.0349232708104,2.9368528224295,0,10,0.116792674265641,100,900,100,800
"core",67,100,"zero",3,567,567,8.91218054830097,1.90739383327309,0,8,0.159447091162751,100,900,100,800
"core",68,100,"zero",3,568,568,9.76996883423999,1.05749252275564,0,6,0.483353251398042,100,900,100,800
"core",69,100,"zero",3,569,569,11.0464663302992,1.44607595389243,0,7,0.224374165295073,100,900,100,800
"core",70,100,"zero",3,570,570,2.45060527231544,1.41268831060734,0,6,0.698196806274919,100,900,100,800
"core",71,100,"zero",3,571,571,7.37270911363885,0.506827807170339,0,7,4.32579644632391,100,900,100,800
"core",72,100,"zero",3,572,572,11.5557133359835,0.841935347300023,0,9,0.382425354813634,100,900,100,800
"core",73,100,"zero",3,573,573,4.65745264594443,0.600606721825898,0,10,0.566916793135117,100,900,100,800
"core",74,100,"zero",3,574,574,2.77846370683983,1.4185957639711,0,6,1.65256976307036,100,900,100,800
"core",75,100,"zero",3,575,575,4.02009632065892,2.11588500579819,0,7,0.110872674844131,100,900,100,800
"core",76,100,"zero",3,576,576,3.14677691482939,1.61877027992159,0,9,1.43809768960233,100,900,100,800
"core",77,100,"zero",3,577,577,13.7011738759466,1.30455357581377,0,9,0.253184843638303,100,900,100,800
"core",78,100,"zero",3,578,578,8.42776840203442,1.55104161787312,0,9,0.519869428517291,100,900,100,800
"core",79,100,"zero",3,579,579,7.40796300908551,3.79293655883521,0,5,0.124485158431801,100,900,100,800
"core",80,100,"zero",3,580,580,10.0696341644507,1.2794248732971,0,7,0.273151752764613,100,900,100,800
"core",81,100,"zero",3,581,581,13.4655710540246,2.70892131130677,0,5,2.41268645037396,100,900,100,800
"core",82,100,"zero",3,582,582,10.5965384342708,2.99342553538736,0,5,1.26139095972797,100,900,100,800
"core",83,100,"zero",3,583,583,5.34942855872214,1.57698688679375,0,5,0.208211090629162,100,900,100,800
"core",84,100,"zero",3,584,584,4.13872366165742,0.920474621118046,0,8,0.647806455796034,100,900,100,800
"core",85,100,"zero",3,585,585,13.71321909572,3.47327207587659,0,5,0.359793686283578,100,900,100,800
"core",86,100,"zero",3,586,586,2.60991123365238,0.663975531468168,0,10,0.143672810588446,100,900,100,800
"core",87,100,"zero",3,587,587,11.1654359174427,1.32208204094786,0,5,0.267697502702931,100,900,100,800
"core",88,100,"zero",3,588,588,11.7968799036462,2.24686468590517,0,10,2.75339453250739,100,900,100,800
"core",89,100,"zero",3,589,589,8.63244532630779,2.48453186138067,0,8,0.324161302488688,100,900,100,800
"core",90,100,"zero",3,590,590,8.70655502844602,3.50461552676279,0,7,0.188220039004392,100,900,100,800
"core",91,100,"zero",3,591,591,13.4111057727132,3.0887005594559,0,8,1.18010661442552,100,900,100,800
"core",92,100,"zero",3,592,592,5.66911228885874,0.677719935658388,0,8,0.49820412401257,100,900,100,800
"core",93,100,"zero",3,593,593,6.63549007475376,2.30813771300018,0,5,0.250140895517292,100,900,100,800
"core",94,100,"zero",3,594,594,7.08618155634031,3.8808761194814,0,8,0.616634868076106,100,900,100,800
"core",95,100,"zero",3,595,595,6.65613745851442,1.93088534311391,0,8,0.10492417088967,100,900,100,800
"core",96,100,"zero",3,596,596,2.85157712316141,2.16374062735122,0,7,1.16319769119818,100,900,100,800
"core",97,100,"zero",3,597,597,8.46497560548596,1.87672315025702,0,10,0.227016952386104,100,900,100,800
"core",98,100,"zero",3,598,598,14.7301522870548,3.22242572891992,0,5,1.28450358886994,100,900,100,800
"core",99,100,"zero",3,599,599,7.97979984944686,1.7335912398994,0,5,4.00957841751738,100,900,100,800
"core",100,100,"zero",3,600,600,14.1946031784173,1.96291982394177,0,7,1.10345190273058,100,900,100,800
"core",1,200,"zero",3,601,601,7.73219088069163,3.75044828315731,0,9,0.512346845653951,100,900,100,800
"core",2,200,"zero",3,602,602,10.0103974926751,0.723956127068959,0,9,0.158915090600255,100,900,100,800
"core",3,200,"zero",3,603,603,7.55642809253186,2.26945526525378,0,8,0.1516759631639,100,900,100,800
"core",4,200,"zero",3,604,604,11.0942469879519,2.51758011372294,0,9,0.466911423287485,100,900,100,800
"core",5,200,"zero",3,605,605,4.54027048917487,1.12653298908845,0,6,0.18996665876928,100,900,100,800
"core",6,200,"zero",3,606,606,4.25690378411673,2.05166696908418,0,9,0.339365870035087,100,900,100,800
"core",7,200,"zero",3,607,607,12.8031137350481,1.54224760329816,0,5,0.180572033271134,100,900,100,800
"core",8,200,"zero",3,608,608,10.0928215708118,0.577038315706886,0,9,3.67826768651568,100,900,100,800
"core",9,200,"zero",3,609,609,4.60926984483376,1.04013624996878,0,6,0.304496368713049,100,900,100,800
"core",10,200,"zero",3,610,610,13.2022055415437,3.74498769559432,0,9,0.669046063573044,100,900,100,800
"core",11,200,"zero",3,611,611,4.90822621411644,2.83952016325202,0,5,0.647523677069757,100,900,100,800
"core",12,200,"zero",3,612,612,8.77824675454758,3.23528379679192,0,5,0.613939201296546,100,900,100,800
"core",13,200,"zero",3,613,613,4.5103513863869,1.84838596230838,0,7,0.199260711907695,100,900,100,800
"core",14,200,"zero",3,614,614,10.3503213054501,2.30018658551853,0,7,0.64807204386957,100,900,100,800
"core",15,200,"zero",3,615,615,14.3687809503172,2.64383461279795,0,6,1.13896741429886,100,900,100,800
"core",16,200,"zero",3,616,616,9.92541654477827,3.96692552883178,0,10,0.227394053284483,100,900,100,800
"core",17,200,"zero",3,617,617,11.2458153176121,2.67302572738845,0,9,0.417692870563812,100,900,100,800
"core",18,200,"zero",3,618,618,9.79172177123837,0.969143959344365,0,6,0.36605671866815,100,900,100,800
"core",19,200,"zero",3,619,619,11.4407116211951,0.504030889831483,0,9,0.254011813621503,100,900,100,800
"core",20,200,"zero",3,620,620,2.11906244023703,0.595736981136724,0,9,2.63920185312766,100,900,100,800
"core",21,200,"zero",3,621,621,2.31760820909403,1.15982863749377,0,8,0.280441126555077,100,900,100,800
"core",22,200,"zero",3,622,622,8.63560123578645,1.87354157469235,0,7,0.250062528401153,100,900,100,800
"core",23,200,"zero",3,623,623,6.575125339441,3.94538452965207,0,8,0.319930802494332,100,900,100,800
"core",24,200,"zero",3,624,624,10.8039975038264,2.80576244939584,0,7,0.167968381369855,100,900,100,800
"core",25,200,"zero",3,625,625,13.3947830027901,2.52626424538903,0,7,3.71590169789066,100,900,100,800
"core",26,200,"zero",3,626,626,6.56309129460715,2.26549297838937,0,8,0.259755812841783,100,900,100,800
"core",27,200,"zero",3,627,627,13.9298409952316,2.05274646694306,0,7,0.156364120806421,100,900,100,800
"core",28,200,"zero",3,628,628,13.6576285567135,1.53000865143258,0,9,0.176320197474118,100,900,100,800
"core",29,200,"zero",3,629,629,2.28776654996909,2.94988177635241,0,8,0.361477955612207,100,900,100,800
"core",30,200,"zero",3,630,630,14.3970991401002,1.09858140139841,0,9,0.159323039040771,100,900,100,800
"core",31,200,"zero",3,631,631,2.12658859556541,2.99465022527147,0,7,0.741669512104851,100,900,100,800
"core",32,200,"zero",3,632,632,7.92068410431966,0.680292555480264,0,8,0.249978935245854,100,900,100,800
"core",33,200,"zero",3,633,633,3.11259333766066,0.826439679716714,0,5,1.58174695767125,100,900,100,800
"core",34,200,"zero",3,634,634,13.4132409670856,1.96298750606366,0,6,0.658310138408895,100,900,100,800
"core",35,200,"zero",3,635,635,3.10319974157028,2.26055098720826,0,5,0.767260748722483,100,900,100,800
"core",36,200,"zero",3,636,636,11.8179307233077,3.83085023611784,0,7,0.684347304771558,100,900,100,800
"core",37,200,"zero",3,637,637,12.0042403873522,3.18405182217248,0,9,0.389013258996992,100,900,100,800
"core",38,200,"zero",3,638,638,10.2644185340032,2.25522451708093,0,10,0.353594644631164,100,900,100,800
"core",39,200,"zero",3,639,639,10.7794306674041,2.5726483555045,0,8,0.758826413481253,100,900,100,800
"core",40,200,"zero",3,640,640,8.93539331317879,3.31346549256705,0,9,0.284688652977882,100,900,100,800
"core",41,200,"zero",3,641,641,14.5084655489773,1.9086838477524,0,6,0.361463262953779,100,900,100,800
"core",42,200,"zero",3,642,642,10.6151655693538,2.89717315963935,0,5,0.346124931693024,100,900,100,800
"core",43,200,"zero",3,643,643,9.50487252580933,1.94511272327509,0,8,0.422557321273304,100,900,100,800
"core",44,200,"zero",3,644,644,8.54274629894644,3.73416017123964,0,6,0.177886212489559,100,900,100,800
"core",45,200,"zero",3,645,645,6.74750648555346,1.01998353737872,0,6,0.673644583502203,100,900,100,800
"core",46,200,"zero",3,646,646,14.0698266332038,1.26700409362093,0,5,1.18947083698383,100,900,100,800
"core",47,200,"zero",3,647,647,14.3057039070409,1.80452714627609,0,10,1.59785356935836,100,900,100,800
"core",48,200,"zero",3,648,648,8.55289846216328,0.642103477031924,0,8,0.137355406487321,100,900,100,800
"core",49,200,"zero",3,649,649,12.1535160746425,2.79500882572029,0,10,0.225928072754466,100,900,100,800
"core",50,200,"zero",3,650,650,6.49760603369214,1.9637798917247,0,9,2.66345157692401,100,900,100,800
"core",51,200,"zero",3,651,651,11.8718166965991,1.37881423532963,0,5,5.12565554482461,100,900,100,800
"core",52,200,"zero",3,652,652,10.8455433927011,2.99565960280597,0,8,0.280560955094377,100,900,100,800
"core",53,200,"zero",3,653,653,13.1562700080685,2.2901355936192,0,7,0.556079424819565,100,900,100,800
"core",54,200,"zero",3,654,654,2.07306306553073,0.718977528624237,0,8,0.252569316740125,100,900,100,800
"core",55,200,"zero",3,655,655,7.39789307792671,2.59043913602363,0,6,1.03217588446918,100,900,100,800
"core",56,200,"zero",3,656,656,2.4444605386816,2.86255582619924,0,5,0.22885591656966,100,900,100,800
"core",57,200,"zero",3,657,657,10.3451320836321,3.40204038424417,0,8,0.903031137749465,100,900,100,800
"core",58,200,"zero",3,658,658,8.9913417045027,3.28547274065204,0,6,0.313267613130588,100,900,100,800
"core",59,200,"zero",3,659,659,13.1893713292666,0.689607303938828,0,6,0.320787966824735,100,900,100,800
"core",60,200,"zero",3,660,660,14.7162653210107,3.86578599130735,0,8,4.00234593006244,100,900,100,800
"core",61,200,"zero",3,661,661,2.33088533277623,2.43008266715333,0,8,1.4424497798165,100,900,100,800
"core",62,200,"zero",3,662,662,6.57688583433628,3.34826436045114,0,10,0.61353589088223,100,900,100,800
"core",63,200,"zero",3,663,663,8.58043645229191,3.447262429283,0,9,0.931476935993995,100,900,100,800
"core",64,200,"zero",3,664,664,4.32481025671586,3.13667397992685,0,8,0.508236026782949,100,900,100,800
"core",65,200,"zero",3,665,665,4.49446970270947,2.69833321485203,0,10,0.635550990510966,100,900,100,800
"core",66,200,"zero",3,666,666,7.32177236489952,3.75870060524903,0,5,0.470147360679164,100,900,100,800
"core",67,200,"zero",3,667,667,4.38955134898424,0.60874472791329,0,9,0.265594281840692,100,900,100,800
"core",68,200,"zero",3,668,668,13.8972699902952,2.2821062252624,0,7,3.52007648247279,100,900,100,800
"core",69,200,"zero",3,669,669,4.84493827261031,2.11784493189771,0,9,0.196645712291422,100,900,100,800
"core",70,200,"zero",3,670,670,12.085910647409,2.45791251992341,0,8,1.41025618216419,100,900,100,800
"core",71,200,"zero",3,671,671,10.3344464078546,3.64925220166333,0,5,0.15099534546609,100,900,100,800
"core",72,200,"zero",3,672,672,12.7695842308458,3.04041430912912,0,5,0.203633844196257,100,900,100,800
"core",73,200,"zero",3,673,673,8.41002667509019,1.0601639036322,0,8,0.188276495514178,100,900,100,800
"core",74,200,"zero",3,674,674,8.26024559116922,1.26951115904376,0,6,0.542849756682032,100,900,100,800
"core",75,200,"zero",3,675,675,3.71264317142777,2.46082576608751,0,8,0.313369678701981,100,900,100,800
"core",76,200,"zero",3,676,676,12.0669128838927,1.76832157408353,0,7,1.49619758598678,100,900,100,800
"core",77,200,"zero",3,677,677,11.376828490058,1.32200142950751,0,7,2.25627614852013,100,900,100,800
"core",78,200,"zero",3,678,678,13.750390549656,3.88197973778006,0,6,0.341059540037675,100,900,100,800
"core",79,200,"zero",3,679,679,10.9256120133214,3.48253197781742,0,5,0.484286943996947,100,900,100,800
"core",80,200,"zero",3,680,680,14.912662014598,1.17929428059142,0,9,0.520158471059313,100,900,100,800
"core",81,200,"zero",3,681,681,10.8687614484224,3.57041563093662,0,9,0.190265580789489,100,900,100,800
"core",82,200,"zero",3,682,682,3.99379947222769,1.43005638895556,0,7,0.168654761284318,100,900,100,800
"core",83,200,"zero",3,683,683,10.3344304475468,2.65810753894038,0,10,0.182307646793725,100,900,100,800
"core",84,200,"zero",3,684,684,7.0572494592052,3.34557586244773,0,9,0.434041462004707,100,900,100,800
"core",85,200,"zero",3,685,685,13.5482626012526,2.91960742673837,0,5,0.372891987316257,100,900,100,800
"core",86,200,"zero",3,686,686,7.8682765585836,2.8757626368897,0,8,0.596950137510472,100,900,100,800
"core",87,200,"zero",3,687,687,5.25567380618304,2.08784633304458,0,8,0.406455112397076,100,900,100,800
"core",88,200,"zero",3,688,688,6.01565659651533,2.30180664558429,0,8,0.186457364109916,100,900,100,800
"core",89,200,"zero",3,689,689,5.57028162269853,3.94871385523584,0,7,0.128028642816205,100,900,100,800
"core",90,200,"zero",3,690,690,3.72287316876464,3.17866154643707,0,8,0.194408211826243,100,900,100,800
"core",91,200,"zero",3,691,691,11.9982486190274,3.46378927968908,0,10,1.18064655442853,100,900,100,800
"core",92,200,"zero",3,692,692,6.97288995538838,2.42279276275076,0,10,0.158638174597004,100,900,100,800
"core",93,200,"zero",3,693,693,11.4422415981535,0.824044426903129,0,10,0.747075139480437,100,900,100,800
"core",94,200,"zero",3,694,694,6.01883256458677,1.63565606111661,0,8,0.301759168549691,100,900,100,800
"core",95,200,"zero",3,695,695,13.2614007885568,0.796744114719331,0,5,0.339164685541321,100,900,100,800
"core",96,200,"zero",3,696,696,11.2322329927702,1.37722028326243,0,7,1.07598393377274,100,900,100,800
"core",97,200,"zero",3,697,697,8.44092686008662,2.23260399152059,0,6,0.325235913370639,100,900,100,800
"core",98,200,"zero",3,698,698,4.04601749801077,0.588797449367121,0,8,1.13325448860523,100,900,100,800
"core",99,200,"zero",3,699,699,11.4564918919932,1.78935732587706,0,5,2.20530257191706,100,900,100,800
"core",100,200,"zero",3,700,700,6.27382963034324,3.88992757059168,0,9,0.217825759399539,100,900,100,800
"core",1,500,"zero",3,701,701,13.3021138568874,2.58464510960039,0,5,0.660462703854437,100,900,100,800
"core",2,500,"zero",3,702,702,8.34129274846055,1.17539414262865,0,8,0.694207622947761,100,900,100,800
"core",3,500,"zero",3,703,703,5.12380217318423,1.67979331873357,0,9,0.181681201128858,100,900,100,800
"core",4,500,"zero",3,704,704,4.68511994997971,1.14505864074454,0,7,0.357133649315977,100,900,100,800
"core",5,500,"zero",3,705,705,14.4930678200908,1.51164141041227,0,10,1.3471575268038,100,900,100,800
"core",6,500,"zero",3,706,706,8.30778870265931,1.05603330256417,0,8,0.682064740099087,100,900,100,800
"core",7,500,"zero",3,707,707,5.0249539243523,3.41743845201563,0,6,0.74787170266154,100,900,100,800
"core",8,500,"zero",3,708,708,10.7077875910327,3.93233088240959,0,10,0.298657052958105,100,900,100,800
"core",9,500,"zero",3,709,709,2.66446743695997,3.37161482125521,0,7,0.985227888494246,100,900,100,800
"core",10,500,"zero",3,710,710,7.73585357307456,3.32777878025081,0,6,0.819172954275353,100,900,100,800
"core",11,500,"zero",3,711,711,7.85858131782152,3.15531017049216,0,5,0.635812618019495,100,900,100,800
"core",12,500,"zero",3,712,712,11.3542152824812,2.30055180168711,0,8,2.36890151689794,100,900,100,800
"core",13,500,"zero",3,713,713,9.5514107523486,2.21271638292819,0,7,0.31508255183039,100,900,100,800
"core",14,500,"zero",3,714,714,3.5753152531106,2.12802782549988,0,8,0.230661933308188,100,900,100,800
"core",15,500,"zero",3,715,715,5.21396199730225,3.2957919902401,0,6,0.576763569884879,100,900,100,800
"core",16,500,"zero",3,716,716,13.9101227992214,0.802787250955589,0,10,0.293826320482108,100,900,100,800
"core",17,500,"zero",3,717,717,4.01146991201676,0.707885970245115,0,10,0.188523701550018,100,900,100,800
"core",18,500,"zero",3,718,718,6.44741615955718,1.59865132160485,0,5,0.141941963256366,100,900,100,800
"core",19,500,"zero",3,719,719,5.26263585104607,0.803081615827978,0,6,0.448928823558456,100,900,100,800
"core",20,500,"zero",3,720,720,10.9160435530357,3.80047292460222,0,6,2.58757602913127,100,900,100,800
"core",21,500,"zero",3,721,721,13.2975149333943,3.58012646588031,0,9,1.02193863955494,100,900,100,800
"core",22,500,"zero",3,722,722,8.09593507903628,1.89939962083008,0,5,1.1606341591781,100,900,100,800
"core",23,500,"zero",3,723,723,2.23185820621438,1.6461821089033,0,6,1.04701389924074,100,900,100,800
"core",24,500,"zero",3,724,724,9.38227200345136,3.46473406930454,0,8,0.178850786847222,100,900,100,800
"core",25,500,"zero",3,725,725,2.23750701406971,2.64552646211814,0,5,0.172790062329297,100,900,100,800
"core",26,500,"zero",3,726,726,12.9763274111319,3.24800823046826,0,5,0.994289644207228,100,900,100,800
"core",27,500,"zero",3,727,727,3.27834851038642,3.88184258074034,0,10,0.371658712363866,100,900,100,800
"core",28,500,"zero",3,728,728,4.76108689256944,0.995567873003893,0,5,0.223215114545011,100,900,100,800
"core",29,500,"zero",3,729,729,13.1557950580027,1.69153856718913,0,10,0.299811742927873,100,900,100,800
"core",30,500,"zero",3,730,730,6.2375296219252,3.46553732908797,0,9,3.71128702159588,100,900,100,800
"core",31,500,"zero",3,731,731,12.5894327787682,1.01914354157634,0,5,0.179420965064111,100,900,100,800
"core",32,500,"zero",3,732,732,5.99859173735604,3.5478560164338,0,8,0.786650102035082,100,900,100,800
"core",33,500,"zero",3,733,733,4.59632180980407,0.505320030730218,0,8,0.427511348181637,100,900,100,800
"core",34,500,"zero",3,734,734,3.61261838790961,2.94790801149793,0,10,0.17154976394163,100,900,100,800
"core",35,500,"zero",3,735,735,8.74002453242429,1.99137111194432,0,5,0.19091740238509,100,900,100,800
"core",36,500,"zero",3,736,736,11.841050274903,1.16637441993225,0,6,0.263925013740267,100,900,100,800
"core",37,500,"zero",3,737,737,11.5352229855489,1.99319288029801,0,7,0.131534524044147,100,900,100,800
