"rep","N","slope_condition","prop_coarse_samples","coarse_frac","growth_ratio","precision_trend","sweep","dataset_id","seed","intercept","sigma","slope","period_start","period_end","fine_frac","time_ref_min","time_ref_range"
83,200,"random",0,0.25,1,0,"prop",1683,1683,6.00023700809106,3.17427832819521,-0.00455068032257259,100,900,0.0625,-332,1664
84,200,"random",0,0.25,1,0,"prop",1684,1684,3.56176287843846,1.67495119851083,-0.00154172918759286,100,900,0.0625,-332,1664
85,200,"random",0,0.25,1,0,"prop",1685,1685,13.0435819961131,0.977853703545406,0.00674805943854153,100,900,0.0625,-332,1664
86,200,"random",0,0.25,1,0,"prop",1686,1686,2.60905197402462,3.67420784069691,-0.00936358752194792,100,900,0.0625,-332,1664
87,200,"random",0,0.25,1,0,"prop",1687,1687,5.05344758066349,0.703356437035836,-0.0134825506992638,100,900,0.0625,-332,1664
88,200,"random",0,0.25,1,0,"prop",1688,1688,8.48835454764776,0.86782361427322,0.0131391574116424,100,900,0.0625,-332,1664
89,200,"random",0,0.25,1,0,"prop",1689,1689,9.37111834227107,2.04740014078561,-0.00750950657296926,100,900,0.0625,-332,1664
90,200,"random",0,0.25,1,0,"prop",1690,1690,13.1600005279761,2.20627589139622,-0.00745988076087088,100,900,0.0625,-332,1664
91,200,"random",0,0.25,1,0,"prop",1691,1691,11.6151735065505,1.85314137476962,0.0134121496696025,100,900,0.0625,-332,1664
92,200,"random",0,0.25,1,0,"prop",1692,1692,2.66010261815973,0.674310143687762,0.0064379917876795,100,900,0.0625,-332,1664
93,200,"random",0,0.25,1,0,"prop",1693,1693,8.71594007685781,3.18411054683384,0.00737755893263966,100,900,0.0625,-332,1664
94,200,"random",0,0.25,1,0,"prop",1694,1694,14.5575398723595,3.89675557252485,0.0294070403790101,100,900,0.0625,-332,1664
95,200,"random",0,0.25,1,0,"prop",1695,1695,7.31471698870882,3.63534092484042,-0.0095147259067744,100,900,0.0625,-332,1664
96,200,"random",0,0.25,1,0,"prop",1696,1696,8.17960804444738,1.36916723207105,-0.00380023077595979,100,900,0.0625,-332,1664
97,200,"random",0,0.25,1,0,"prop",1697,1697,7.11354312952608,2.0816270961659,-0.0245382407773286,100,900,0.0625,-332,1664
98,200,"random",0,0.25,1,0,"prop",1698,1698,12.1118669931311,2.31400719168596,-0.0298525860160589,100,900,0.0625,-332,1664
99,200,"random",0,0.25,1,0,"prop",1699,1699,6.58191031962633,0.64298891776707,0.0194791906652972,100,900,0.0625,-332,1664
100,200,"random",0,0.25,1,0,"prop",1700,1700,7.43370220321231,1.27491408050992,-0.00107540116645396,100,900,0.0625,-332,1664
101,200,"random",0,0.25,1,0,"prop",1701,1701,14.0730936231557,3.68605924304575,0.00652121511753648,100,900,0.0625,-332,1664
102,200,"random",0,0.25,1,0,"prop",1702,1702,2.83183704339899,2.52797159506008,-0.0218601031322032,100,900,0.0625,-332,1664
103,200,"random",0,0.25,1,0,"prop",1703,1703,8.57226241379976,2.81232827855274,-0.0292745390720665,100,900,0.0625,-332,1664
104,200,"random",0,0.25,1,0,"prop",1704,1704,9.49386899382807,2.61733979731798,0.0246777299093083,100,900,0.0625,-332,1664
105,200,"random",0,0.25,1,0,"prop",1705,1705,4.32712253089994,1.99351261486299,-0.027670383551158,100,900,0.0625,-332,1664
106,200,"random",0,0.25,1,0,"prop",1706,1706,7.76333445659839,2.46369532344397,-0.0271111331367865,100,900,0.0625,-332,1664
107,200,"random",0,0.25,1,0,"prop",1707,1707,5.8712053836789,3.14552262751386,-0.0180589191522449,100,900,0.0625,-332,1664
108,200,"random",0,0.25,1,0,"prop",1708,1708,2.28614231548272,1.85578469757456,0.0240415143035352,100,900,0.0625,-332,1664
109,200,"random",0,0.25,1,0,"prop",1709,1709,4.0062203570269,2.28525960666593,-0.000642555356025695,100,900,0.0625,-332,1664
110,200,"random",0,0.25,1,0,"prop",1710,1710,14.0528114407789,0.892701485892758,-0.0204723503021523,100,900,0.0625,-332,1664
111,200,"random",0,0.25,1,0,"prop",1711,1711,10.6896463206504,3.97016501089092,-0.0274973742943257,100,900,0.0625,-332,1664
112,200,"random",0,0.25,1,0,"prop",1712,1712,12.1596255309414,3.31549045152497,0.00595494389533997,100,900,0.0625,-332,1664
113,200,"random",0,0.25,1,0,"prop",1713,1713,7.00829071714543,1.48272444528993,0.0041515272622928,100,900,0.0625,-332,1664
114,200,"random",0,0.25,1,0,"prop",1714,1714,8.68640731764026,3.96693135541864,0.00339721124153584,100,900,0.0625,-332,1664
115,200,"random",0,0.25,1,0,"prop",1715,1715,9.96281427610666,2.40131603204645,0.00389134495519101,100,900,0.0625,-332,1664
116,200,"random",0,0.25,1,0,"prop",1716,1716,14.8771519642323,1.69669421645813,-0.00823068156838417,100,900,0.0625,-332,1664
117,200,"random",0,0.25,1,0,"prop",1717,1717,10.0712384160142,0.961795827373862,0.0184314670460299,100,900,0.0625,-332,1664
118,200,"random",0,0.25,1,0,"prop",1718,1718,3.74253470613621,2.91791142139118,-0.00537786047905683,100,900,0.0625,-332,1664
119,200,"random",0,0.25,1,0,"prop",1719,1719,2.01497187651694,0.76457727747038,0.012815315569751,100,900,0.0625,-332,1664
120,200,"random",0,0.25,1,0,"prop",1720,1720,2.35559450136498,2.63338777888566,0.0284799069631845,100,900,0.0625,-332,1664
121,200,"random",0,0.25,1,0,"prop",1721,1721,4.45079208211973,3.20211165165529,0.00873774210456759,100,900,0.0625,-332,1664
122,200,"random",0,0.25,1,0,"prop",1722,1722,7.10172584885731,3.27823699498549,0.0142885584477335,100,900,0.0625,-332,1664
123,200,"random",0,0.25,1,0,"prop",1723,1723,14.7971425387077,3.66299629292917,0.00736180210020393,100,900,0.0625,-332,1664
124,200,"random",0,0.25,1,0,"prop",1724,1724,10.5642605263274,3.17725174874067,0.0236450724117458,100,900,0.0625,-332,1664
125,200,"random",0,0.25,1,0,"prop",1725,1725,9.52612434001639,3.18330251739826,0.0261740656150505,100,900,0.0625,-332,1664
126,200,"random",0,0.25,1,0,"prop",1726,1726,8.55754534830339,3.88528914132621,-0.0133616506168619,100,900,0.0625,-332,1664
127,200,"random",0,0.25,1,0,"prop",1727,1727,7.76734402007423,0.777166804065928,0.011581674576737,100,900,0.0625,-332,1664
128,200,"random",0,0.25,1,0,"prop",1728,1728,5.82574641960673,3.80182179412805,-0.00715527260676026,100,900,0.0625,-332,1664
129,200,"random",0,0.25,1,0,"prop",1729,1729,11.0995608835947,2.81085307069588,0.0100895778508857,100,900,0.0625,-332,1664
130,200,"random",0,0.25,1,0,"prop",1730,1730,4.22330234805122,3.04716894740704,-0.0255286740045995,100,900,0.0625,-332,1664
131,200,"random",0,0.25,1,0,"prop",1731,1731,11.2658436938655,1.06426322285552,-0.0279052114253864,100,900,0.0625,-332,1664
132,200,"random",0,0.25,1,0,"prop",1732,1732,2.66965806321241,2.47987624409143,0.00767819025088102,100,900,0.0625,-332,1664
133,200,"random",0,0.25,1,0,"prop",1733,1733,3.21249023894779,2.79525217332412,0.0146918450156227,100,900,0.0625,-332,1664
134,200,"random",0,0.25,1,0,"prop",1734,1734,7.43395359395072,2.68256126192864,0.00366469077765941,100,900,0.0625,-332,1664
135,200,"random",0,0.25,1,0,"prop",1735,1735,8.53918938105926,0.553382641985081,-0.00883674609940499,100,900,0.0625,-332,1664
136,200,"random",0,0.25,1,0,"prop",1736,1736,14.3717294484377,1.17057393852156,-0.0198478881502524,100,900,0.0625,-332,1664
137,200,"random",0,0.25,1,0,"prop",1737,1737,11.9693353394978,3.60776225663722,-0.0127061085356399,100,900,0.0625,-332,1664
138,200,"random",0,0.25,1,0,"prop",1738,1738,8.51940534915775,1.04576592182275,-0.00640355862211436,100,900,0.0625,-332,1664
139,200,"random",0,0.25,1,0,"prop",1739,1739,9.69840817758814,3.89373793837149,-0.0191648263111711,100,900,0.0625,-332,1664
140,200,"random",0,0.25,1,0,"prop",1740,1740,12.4500146866776,1.06378074153326,-0.023738277903758,100,900,0.0625,-332,1664
141,200,"random",0,0.25,1,0,"prop",1741,1741,7.23225429165177,2.46761943760794,0.00723864621017128,100,900,0.0625,-332,1664
142,200,"random",0,0.25,1,0,"prop",1742,1742,10.9037860215176,0.806849449523725,-0.0049027586588636,100,900,0.0625,-332,1664
143,200,"random",0,0.25,1,0,"prop",1743,1743,7.36756154359318,3.6774434853578,0.0279226624639705,100,900,0.0625,-332,1664
144,200,"random",0,0.25,1,0,"prop",1744,1744,14.0125949217472,2.52545318123884,0.0167135910876095,100,900,0.0625,-332,1664
145,200,"random",0,0.25,1,0,"prop",1745,1745,3.93136742454953,1.29207812075038,0.0186749033862725,100,900,0.0625,-332,1664
146,200,"random",0,0.25,1,0,"prop",1746,1746,4.84887234773487,0.818331108079292,-0.00173497604671866,100,900,0.0625,-332,1664
147,200,"random",0,0.25,1,0,"prop",1747,1747,6.84538654331118,1.97496642020997,-0.00405925795901567,100,900,0.0625,-332,1664
148,200,"random",0,0.25,1,0,"prop",1748,1748,2.52781291469,2.4445276723709,0.00397641896735876,100,900,0.0625,-332,1664
149,200,"random",0,0.25,1,0,"prop",1749,1749,10.5243184955325,3.25624655734282,0.0154939566040412,100,900,0.0625,-332,1664
150,200,"random",0,0.25,1,0,"prop",1750,1750,7.43689674069174,0.799679754534736,-0.00981509153265506,100,900,0.0625,-332,1664
151,200,"random",0,0.25,1,0,"prop",1751,1751,5.26416715979576,2.30449423741084,0.00712718243245036,100,900,0.0625,-332,1664
152,200,"random",0,0.25,1,0,"prop",1752,1752,11.2695928104222,2.0059358245926,0.0217491238284856,100,900,0.0625,-332,1664
153,200,"random",0,0.25,1,0,"prop",1753,1753,8.64907506201416,0.851702584419399,0.00818382421508431,100,900,0.0625,-332,1664
154,200,"random",0,0.25,1,0,"prop",1754,1754,2.81334510631859,1.18036355706863,0.00142437228932977,100,900,0.0625,-332,1664
155,200,"random",0,0.25,1,0,"prop",1755,1755,9.76448821951635,2.00467108609155,-0.0240360673796386,100,900,0.0625,-332,1664
156,200,"random",0,0.25,1,0,"prop",1756,1756,10.7752073544543,2.10961963539012,0.0178183874068782,100,900,0.0625,-332,1664
157,200,"random",0,0.25,1,0,"prop",1757,1757,12.7790071414784,1.72857108036987,-0.00694564220029861,100,900,0.0625,-332,1664
158,200,"random",0,0.25,1,0,"prop",1758,1758,12.3460416081361,1.03675631131046,-0.0153346429858357,100,900,0.0625,-332,1664
159,200,"random",0,0.25,1,0,"prop",1759,1759,2.70425570034422,1.63697654742282,0.0203796227322891,100,900,0.0625,-332,1664
160,200,"random",0,0.25,1,0,"prop",1760,1760,14.5014908248559,3.74666421406437,0.0273197484668344,100,900,0.0625,-332,1664
161,200,"random",0,0.25,1,0,"prop",1761,1761,9.16887847799808,3.21471468289383,0.0287913205940276,100,900,0.0625,-332,1664
162,200,"random",0,0.25,1,0,"prop",1762,1762,12.5792676245328,3.89744484878611,-0.0235515144187957,100,900,0.0625,-332,1664
163,200,"random",0,0.25,1,0,"prop",1763,1763,12.9469747373369,3.77001841855235,-0.0193134633544832,100,900,0.0625,-332,1664
164,200,"random",0,0.25,1,0,"prop",1764,1764,11.7933604968712,3.08026262512431,0.00710094087291509,100,900,0.0625,-332,1664
165,200,"random",0,0.25,1,0,"prop",1765,1765,10.1652376551647,2.54854080430232,0.00445433512330055,100,900,0.0625,-332,1664
166,200,"random",0,0.25,1,0,"prop",1766,1766,14.1037451052107,1.16511028364766,-0.0160053258715197,100,900,0.0625,-332,1664
167,200,"random",0,0.25,1,0,"prop",1767,1767,2.40390898939222,2.7322403305443,-0.00124883180949837,100,900,0.0625,-332,1664
168,200,"random",0,0.25,1,0,"prop",1768,1768,8.61925169383176,2.38961503386963,-0.00327531565446407,100,900,0.0625,-332,1664
169,200,"random",0,0.25,1,0,"prop",1769,1769,8.0091383184772,3.14268706890289,0.0247832938330248,100,900,0.0625,-332,1664
170,200,"random",0,0.25,1,0,"prop",1770,1770,9.27224650257267,0.69786727882456,0.0252491030283272,100,900,0.0625,-332,1664
171,200,"random",0,0.25,1,0,"prop",1771,1771,13.6972224633209,2.25279985996895,-0.00409826532471925,100,900,0.0625,-332,1664
172,200,"random",0,0.25,1,0,"prop",1772,1772,11.4358245767653,1.81040319637395,0.000703801573254167,100,900,0.0625,-332,1664
173,200,"random",0,0.25,1,0,"prop",1773,1773,4.0806087849196,3.9521284828661,-0.0116701721213758,100,900,0.0625,-332,1664
174,200,"random",0,0.25,1,0,"prop",1774,1774,4.85818430501968,1.85880508203991,-0.00152702651917934,100,900,0.0625,-332,1664
175,200,"random",0,0.25,1,0,"prop",1775,1775,9.28306713118218,2.64148299500812,-0.00871270193718374,100,900,0.0625,-332,1664
176,200,"random",0,0.25,1,0,"prop",1776,1776,6.71090870373882,2.76098443754017,0.00967531090602278,100,900,0.0625,-332,1664
177,200,"random",0,0.25,1,0,"prop",1777,1777,5.05314816674218,2.6767634160351,-0.029616791093722,100,900,0.0625,-332,1664
178,200,"random",0,0.25,1,0,"prop",1778,1778,14.5616390260402,0.526560580939986,0.0171644715266302,100,900,0.0625,-332,1664
179,200,"random",0,0.25,1,0,"prop",1779,1779,13.0779759176075,3.83665225515142,0.0243161293119192,100,900,0.0625,-332,1664
180,200,"random",0,0.25,1,0,"prop",1780,1780,4.52309304219671,2.98688571155071,-0.0211392467888072,100,900,0.0625,-332,1664
181,200,"random",0,0.25,1,0,"prop",1781,1781,13.4044009149075,0.542095695738681,0.0250878372369334,100,900,0.0625,-332,1664
182,200,"random",0,0.25,1,0,"prop",1782,1782,5.45449515897781,2.07851902768016,-0.0116540053021163,100,900,0.0625,-332,1664
183,200,"random",0,0.25,1,0,"prop",1783,1783,10.0158280017786,2.86755361000542,-0.0174361997377127,100,900,0.0625,-332,1664
184,200,"random",0,0.25,1,0,"prop",1784,1784,12.5692817748059,3.08404342480935,0.0295020855870098,100,900,0.0625,-332,1664
185,200,"random",0,0.25,1,0,"prop",1785,1785,10.9871132993139,1.71219537244178,0.020636633313261,100,900,0.0625,-332,1664
186,200,"random",0,0.25,1,0,"prop",1786,1786,10.8242612227332,1.89626181230415,-0.0158350493106991,100,900,0.0625,-332,1664
187,200,"random",0,0.25,1,0,"prop",1787,1787,7.89771495130844,1.51841575151775,0.0192119073076174,100,900,0.0625,-332,1664
188,200,"random",0,0.25,1,0,"prop",1788,1788,8.6924246835988,0.663172023952939,0.0216282257856801,100,900,0.0625,-332,1664
189,200,"random",0,0.25,1,0,"prop",1789,1789,14.8095086051617,2.03767186356708,-0.0264450143789873,100,900,0.0625,-332,1664
190,200,"random",0,0.25,1,0,"prop",1790,1790,11.9493143153377,1.34453893150203,-0.0145409415336326,100,900,0.0625,-332,1664
191,200,"random",0,0.25,1,0,"prop",1791,1791,13.0083601817023,3.97845391987357,-0.0288566178828478,100,900,0.0625,-332,1664
192,200,"random",0,0.25,1,0,"prop",1792,1792,9.14180169021711,0.621246748138219,0.0200491873081773,100,900,0.0625,-332,1664
193,200,"random",0,0.25,1,0,"prop",1793,1793,3.20359358564019,2.83752938883845,0.0121673025889322,100,900,0.0625,-332,1664
194,200,"random",0,0.25,1,0,"prop",1794,1794,6.21815108414739,2.39075558702461,0.00693335417658091,100,900,0.0625,-332,1664
195,200,"random",0,0.25,1,0,"prop",1795,1795,3.10219242610037,1.78245707100723,-0.0257363874418661,100,900,0.0625,-332,1664
196,200,"random",0,0.25,1,0,"prop",1796,1796,5.25824676640332,0.676789466408081,-0.00810993800405413,100,900,0.0625,-332,1664
197,200,"random",0,0.25,1,0,"prop",1797,1797,8.43538625421934,0.892209089593962,0.0121236152853817,100,900,0.0625,-332,1664
198,200,"random",0,0.25,1,0,"prop",1798,1798,2.32981909764931,3.88033446366899,0.0189313730411231,100,900,0.0625,-332,1664
199,200,"random",0,0.25,1,0,"prop",1799,1799,6.78904149611481,3.92369743878953,-0.0191413502208889,100,900,0.0625,-332,1664
200,200,"random",0,0.25,1,0,"prop",1800,1800,14.591159547912,3.47635437292047,-0.0229913145164028,100,900,0.0625,-332,1664
1,200,"random",0.25,0.25,1,0,"prop",1801,1801,9.7429675499443,1.08739915769547,-0.0239977464778349,100,900,0.0625,-332,1664
2,200,"random",0.25,0.25,1,0,"prop",1802,1802,4.50860681547783,3.11611444118898,0.0078944296343252,100,900,0.0625,-332,1664
3,200,"random",0.25,0.25,1,0,"prop",1803,1803,6.38208946958184,2.80607320123818,0.0245358668407425,100,900,0.0625,-332,1664
4,200,"random",0.25,0.25,1,0,"prop",1804,1804,4.39593209419399,0.613404142670333,-0.00643798579461873,100,900,0.0625,-332,1664
5,200,"random",0.25,0.25,1,0,"prop",1805,1805,5.75752523867413,3.24311298970133,0.00606099669355899,100,900,0.0625,-332,1664
6,200,"random",0.25,0.25,1,0,"prop",1806,1806,4.06526655238122,1.05708339856938,-0.0160917699756101,100,900,0.0625,-332,1664
7,200,"random",0.25,0.25,1,0,"prop",1807,1807,12.8361999646295,3.16730416205246,-0.0100773676531389,100,900,0.0625,-332,1664
8,200,"random",0.25,0.25,1,0,"prop",1808,1808,14.7486575632356,2.35327633109409,-0.0266200242983177,100,900,0.0625,-332,1664
9,200,"random",0.25,0.25,1,0,"prop",1809,1809,12.6659979075193,1.3824693885399,-0.0117603920353577,100,900,0.0625,-332,1664
10,200,"random",0.25,0.25,1,0,"prop",1810,1810,12.5031783266459,1.7727114566369,-0.0128087123483419,100,900,0.0625,-332,1664
11,200,"random",0.25,0.25,1,0,"prop",1811,1811,11.8625806332566,1.18823691387661,0.00755896724760532,100,900,0.0625,-332,1664
12,200,"random",0.25,0.25,1,0,"prop",1812,1812,8.68776383483782,0.574382953462191,-0.000872753709554672,100,900,0.0625,-332,1664
13,200,"random",0.25,0.25,1,0,"prop",1813,1813,8.36151799373329,0.968768051592633,0.0129214516840875,100,900,0.0625,-332,1664
14,200,"random",0.25,0.25,1,0,"prop",1814,1814,8.04696049471386,0.938581558759324,0.00778477032668889,100,900,0.0625,-332,1664
15,200,"random",0.25,0.25,1,0,"prop",1815,1815,12.3843702494632,2.68605130026117,0.0186585145723075,100,900,0.0625,-332,1664
16,200,"random",0.25,0.25,1,0,"prop",1816,1816,3.12463836069219,1.59837074985262,-0.000965245636180043,100,900,0.0625,-332,1664
17,200,"random",0.25,0.25,1,0,"prop",1817,1817,2.77214788948186,2.64132525504101,0.0115335466945544,100,900,0.0625,-332,1664
18,200,"random",0.25,0.25,1,0,"prop",1818,1818,6.08070490881801,0.905953789595515,0.00462703642901033,100,900,0.0625,-332,1664
19,200,"random",0.25,0.25,1,0,"prop",1819,1819,3.12573171593249,1.99054696364328,-0.0261783005576581,100,900,0.0625,-332,1664
20,200,"random",0.25,0.25,1,0,"prop",1820,1820,14.2588994342368,1.07095957244746,-0.0183312394889072,100,900,0.0625,-332,1664
21,200,"random",0.25,0.25,1,0,"prop",1821,1821,13.4404697304126,0.852676777518354,-0.0261259668739513,100,900,0.0625,-332,1664
22,200,"random",0.25,0.25,1,0,"prop",1822,1822,7.19777002022602,3.38589686457999,0.026871350761503,100,900,0.0625,-332,1664
23,200,"random",0.25,0.25,1,0,"prop",1823,1823,6.25724783306941,0.725351386819966,-0.0174769767466933,100,900,0.0625,-332,1664
24,200,"random",0.25,0.25,1,0,"prop",1824,1824,13.011869400274,2.38929953682236,-0.0137515166401863,100,900,0.0625,-332,1664
25,200,"random",0.25,0.25,1,0,"prop",1825,1825,9.96909828786738,3.56525637407321,0.0266829793481156,100,900,0.0625,-332,1664
26,200,"random",0.25,0.25,1,0,"prop",1826,1826,12.2068877131678,3.19946783909108,-0.0183193224761635,100,900,0.0625,-332,1664
27,200,"random",0.25,0.25,1,0,"prop",1827,1827,14.561129585607,2.1978806060506,0.0135222654277459,100,900,0.0625,-332,1664
28,200,"random",0.25,0.25,1,0,"prop",1828,1828,3.84068067115732,1.66560335748363,0.0230405114684254,100,900,0.0625,-332,1664
29,200,"random",0.25,0.25,1,0,"prop",1829,1829,6.42571467813104,2.41017782816198,0.0211459288839251,100,900,0.0625,-332,1664
30,200,"random",0.25,0.25,1,0,"prop",1830,1830,13.0148529366124,0.790820158668794,-0.0299789312900975,100,900,0.0625,-332,1664
31,200,"random",0.25,0.25,1,0,"prop",1831,1831,3.92824744014069,3.34246951178648,0.000729692769236862,100,900,0.0625,-332,1664
32,200,"random",0.25,0.25,1,0,"prop",1832,1832,13.3206080610398,2.39546171471011,0.00937243150547147,100,900,0.0625,-332,1664
33,200,"random",0.25,0.25,1,0,"prop",1833,1833,2.01976011414081,2.88386337726843,0.0195978467585519,100,900,0.0625,-332,1664
34,200,"random",0.25,0.25,1,0,"prop",1834,1834,11.0922297569923,1.38794148992747,0.00332686405163259,100,900,0.0625,-332,1664
35,200,"random",0.25,0.25,1,0,"prop",1835,1835,7.53937841579318,1.10893668618519,-0.0209479151526466,100,900,0.0625,-332,1664
36,200,"random",0.25,0.25,1,0,"prop",1836,1836,4.4751049883198,2.34559620020445,-0.0145452004764229,100,900,0.0625,-332,1664
37,200,"random",0.25,0.25,1,0,"prop",1837,1837,7.54614498396404,0.913106344640255,0.00259500714484602,100,900,0.0625,-332,1664
38,200,"random",0.25,0.25,1,0,"prop",1838,1838,2.95398647594266,2.47874925669748,-0.0245603124238551,100,900,0.0625,-332,1664
39,200,"random",0.25,0.25,1,0,"prop",1839,1839,12.7965488333721,0.690950626390986,0.0247443684004247,100,900,0.0625,-332,1664
40,200,"random",0.25,0.25,1,0,"prop",1840,1840,4.51277013425715,2.6585309834918,0.0203452460747212,100,900,0.0625,-332,1664
41,200,"random",0.25,0.25,1,0,"prop",1841,1841,5.87231972976588,1.01177655428182,-0.023135941629298,100,900,0.0625,-332,1664
42,200,"random",0.25,0.25,1,0,"prop",1842,1842,4.97633319091983,2.90910795715172,0.0115987362619489,100,900,0.0625,-332,1664
43,200,"random",0.25,0.25,1,0,"prop",1843,1843,6.96711177309044,2.41854747326579,0.0266492425370961,100,900,0.0625,-332,1664
44,200,"random",0.25,0.25,1,0,"prop",1844,1844,7.87555953790434,3.86933939601295,0.0075366451498121,100,900,0.0625,-332,1664
45,200,"random",0.25,0.25,1,0,"prop",1845,1845,7.80111881601624,2.68521303287707,0.00656716003082693,100,900,0.0625,-332,1664
46,200,"random",0.25,0.25,1,0,"prop",1846,1846,11.4426911261398,3.11325902899262,0.0292655477765948,100,900,0.0625,-332,1664
47,200,"random",0.25,0.25,1,0,"prop",1847,1847,10.2414933179971,1.04693523712922,0.0194619561033323,100,900,0.0625,-332,1664
48,200,"random",0.25,0.25,1,0,"prop",1848,1848,13.1403514912818,3.86030709114857,0.00546595949213952,100,900,0.0625,-332,1664
49,200,"random",0.25,0.25,1,0,"prop",1849,1849,11.5787179358304,3.76350555429235,-0.00588907166384161,100,900,0.0625,-332,1664
50,200,"random",0.25,0.25,1,0,"prop",1850,1850,5.57382246525958,2.06747389456723,0.0266662678308785,100,900,0.0625,-332,1664
51,200,"random",0.25,0.25,1,0,"prop",1851,1851,5.19742724555545,2.77275325229857,0.0135288853431121,100,900,0.0625,-332,1664
52,200,"random",0.25,0.25,1,0,"prop",1852,1852,11.1429749457166,0.589086257386953,0.0177532633999363,100,900,0.0625,-332,1664
53,200,"random",0.25,0.25,1,0,"prop",1853,1853,9.95272129285149,3.96583631809335,0.00662457690574229,100,900,0.0625,-332,1664
54,200,"random",0.25,0.25,1,0,"prop",1854,1854,13.4587644352578,2.20000146247912,-0.0232228961912915,100,900,0.0625,-332,1664
55,200,"random",0.25,0.25,1,0,"prop",1855,1855,10.2895846492611,3.24100201565307,-0.016137160831131,100,900,0.0625,-332,1664
56,200,"random",0.25,0.25,1,0,"prop",1856,1856,4.11611340823583,2.06767778925132,-0.0162201258866116,100,900,0.0625,-332,1664
57,200,"random",0.25,0.25,1,0,"prop",1857,1857,8.87331310962327,2.10086954513099,-0.0149669720185921,100,900,0.0625,-332,1664
58,200,"random",0.25,0.25,1,0,"prop",1858,1858,4.94565722509287,2.86618759809062,-0.00246676879003644,100,900,0.0625,-332,1664
59,200,"random",0.25,0.25,1,0,"prop",1859,1859,13.9704852886498,3.42020681907889,0.00224556363187731,100,900,0.0625,-332,1664
60,200,"random",0.25,0.25,1,0,"prop",1860,1860,11.9753566160798,2.12350504216738,0.0171553486771882,100,900,0.0625,-332,1664
61,200,"random",0.25,0.25,1,0,"prop",1861,1861,2.49047488998622,2.75076994427945,0.0142056176997721,100,900,0.0625,-332,1664
62,200,"random",0.25,0.25,1,0,"prop",1862,1862,5.90757669741288,3.06531284109224,-0.00663739569950849,100,900,0.0625,-332,1664
63,200,"random",0.25,0.25,1,0,"prop",1863,1863,11.5036819214001,2.91412478534039,0.0213235417194664,100,900,0.0625,-332,1664
64,200,"random",0.25,0.25,1,0,"prop",1864,1864,13.0930533052888,1.29659697134048,0.0127634824672714,100,900,0.0625,-332,1664
65,200,"random",0.25,0.25,1,0,"prop",1865,1865,13.5759413072374,3.66859849425964,0.00113772148266435,100,900,0.0625,-332,1664
66,200,"random",0.25,0.25,1,0,"prop",1866,1866,5.59447180735879,0.905747269280255,-0.0171424858504906,100,900,0.0625,-332,1664
67,200,"random",0.25,0.25,1,0,"prop",1867,1867,3.38751730322838,3.78815012692939,-0.00296194774098694,100,900,0.0625,-332,1664
68,200,"random",0.25,0.25,1,0,"prop",1868,1868,4.31740304548293,2.36650390725117,-0.00804786309599876,100,900,0.0625,-332,1664
69,200,"random",0.25,0.25,1,0,"prop",1869,1869,9.25020033237524,2.34545924444683,-0.00120630197692663,100,900,0.0625,-332,1664
70,200,"random",0.25,0.25,1,0,"prop",1870,1870,7.91409519710578,1.98129389632959,-0.0194068012107164,100,900,0.0625,-332,1664
71,200,"random",0.25,0.25,1,0,"prop",1871,1871,4.14508397900499,2.35437253455166,0.00286526831332594,100,900,0.0625,-332,1664
72,200,"random",0.25,0.25,1,0,"prop",1872,1872,14.0077396254055,3.69620617723558,-0.00453637688420713,100,900,0.0625,-332,1664
73,200,"random",0.25,0.25,1,0,"prop",1873,1873,6.6830238183029,2.88918689091224,0.00124924171250313,100,900,0.0625,-332,1664
74,200,"random",0.25,0.25,1,0,"prop",1874,1874,13.7266767104156,1.79335411754437,-0.0258719153003767,100,900,0.0625,-332,1664
75,200,"random",0.25,0.25,1,0,"prop",1875,1875,8.68203208968043,1.46264641650487,0.00434767812956124,100,900,0.0625,-332,1664
76,200,"random",0.25,0.25,1,0,"prop",1876,1876,13.1375075599644,1.97687933349516,-0.00522472788579762,100,900,0.0625,-332,1664
77,200,"random",0.25,0.25,1,0,"prop",1877,1877,7.64207868929952,3.77407696389128,0.00482342035509646,100,900,0.0625,-332,1664
78,200,"random",0.25,0.25,1,0,"prop",1878,1878,5.67627781326883,1.82005446811672,0.0299503487488255,100,900,0.0625,-332,1664
79,200,"random",0.25,0.25,1,0,"prop",1879,1879,14.6740314499475,3.34354403789621,-0.00168747858144343,100,900,0.0625,-332,1664
80,200,"random",0.25,0.25,1,0,"prop",1880,1880,3.52190754725598,1.51335633627605,-0.00939064223784953,100,900,0.0625,-332,1664
81,200,"random",0.25,0.25,1,0,"prop",1881,1881,8.02703348896466,1.02919529785868,-0.0235856622224674,100,900,0.0625,-332,1664
82,200,"random",0.25,0.25,1,0,"prop",1882,1882,13.0919312348124,2.93613430322148,-0.0282565267011523,100,900,0.0625,-332,1664
83,200,"random",0.25,0.25,1,0,"prop",1883,1883,3.1423061217647,1.88732033863198,0.000726291532628237,100,900,0.0625,-332,1664
84,200,"random",0.25,0.25,1,0,"prop",1884,1884,6.80051544099115,3.16832689021248,0.0189320908533409,100,900,0.0625,-332,1664
85,200,"random",0.25,0.25,1,0,"prop",1885,1885,4.9263086435385,2.41435178637039,0.00567939634434879,100,900,0.0625,-332,1664
