"rep","period_span","rise_level","dataset_id","seed","N","period_start","period_end","intercept","sigma","rise","slope","time_ref_min","time_ref_range","mean_width","coarseness"
55,800,12,755,755,200,100,900,3.12716741114855,2.99337158200797,1.44532409124076,0.00180665511405095,-100,1200,125,0.15625
56,800,12,756,756,200,100,900,8.74970063171349,0.774563899845816,2.71786480396986,0.00339733100496233,-100,1200,125,0.15625
57,800,12,757,757,200,100,900,6.64716863422655,3.34488182549831,-1.0108013805002,-0.00126350172562525,-100,1200,125,0.15625
58,800,12,758,758,200,100,900,2.95436002826318,3.94725723948795,-1.77160879969597,-0.00221451099961996,-100,1200,125,0.15625
59,800,12,759,759,200,100,900,12.0777734359726,3.64704631455243,-9.46176210232079,-0.011827202627901,-100,1200,125,0.15625
60,800,12,760,760,200,100,900,5.16302960715257,1.0949265260715,-5.06168433465064,-0.00632710541831329,-100,1200,125,0.15625
61,800,12,761,761,200,100,900,9.25709092360921,1.83506088412832,-0.815677631646395,-0.00101959703955799,-100,1200,125,0.15625
62,800,12,762,762,200,100,900,5.93987384065986,0.976878806366585,4.52103134617209,0.00565128918271512,-100,1200,125,0.15625
63,800,12,763,763,200,100,900,9.84314621891826,2.43586761713959,2.04613264650106,0.00255766580812633,-100,1200,125,0.15625
64,800,12,764,764,200,100,900,14.0145660787821,1.82013004261535,9.21759783290327,0.0115219972911291,-100,1200,125,0.15625
65,800,12,765,765,200,100,900,3.24474015808664,2.36493779567536,2.63163196854293,0.00328953996067867,-100,1200,125,0.15625
66,800,12,766,766,200,100,900,5.66677874233574,0.585733903339133,-0.775203572586179,-0.000969004465732724,-100,1200,125,0.15625
67,800,12,767,767,200,100,900,10.9530779202469,1.65806205337867,-0.813016332685947,-0.00101627041585743,-100,1200,125,0.15625
68,800,12,768,768,200,100,900,13.1740602515638,2.8284509642981,-11.3874092269689,-0.0142342615337111,-100,1200,125,0.15625
69,800,12,769,769,200,100,900,5.960308594862,0.571536471834406,-1.21636275015771,-0.00152045343769714,-100,1200,125,0.15625
70,800,12,770,770,200,100,900,4.4852689045947,1.39328751456924,-8.06230348348618,-0.0100778793543577,-100,1200,125,0.15625
71,800,12,771,771,200,100,900,2.62919299560599,1.50579856452532,3.8341813813895,0.00479272672673687,-100,1200,125,0.15625
72,800,12,772,772,200,100,900,14.1144064727705,0.761975497822277,5.11131732165813,0.00638914665207267,-100,1200,125,0.15625
73,800,12,773,773,200,100,900,11.5309863244183,3.76782112871297,7.39016694948077,0.00923770868685097,-100,1200,125,0.15625
74,800,12,774,774,200,100,900,3.95611928007565,0.891759175225161,-9.9012886416167,-0.0123766108020209,-100,1200,125,0.15625
75,800,12,775,775,200,100,900,8.58158165053464,3.96281511790585,-5.74546275101602,-0.00718182843877003,-100,1200,125,0.15625
76,800,12,776,776,200,100,900,5.24129740078934,0.871341757127084,-8.759586956352,-0.01094948369544,-100,1200,125,0.15625
77,800,12,777,777,200,100,900,5.00961392256431,1.05412719456945,-1.95409286767244,-0.00244261608459055,-100,1200,125,0.15625
78,800,12,778,778,200,100,900,11.3535506248008,1.90730717033148,7.65199137479067,0.00956498921848834,-100,1200,125,0.15625
79,800,12,779,779,200,100,900,9.90949879982509,1.41771484841593,-8.15279445983469,-0.0101909930747934,-100,1200,125,0.15625
80,800,12,780,780,200,100,900,10.8769359227736,1.38921495527029,-6.78785684332252,-0.00848482105415314,-100,1200,125,0.15625
81,800,12,781,781,200,100,900,2.40991725679487,0.565476873656735,-4.41131473705173,-0.00551414342131466,-100,1200,125,0.15625
82,800,12,782,782,200,100,900,13.1745060626417,2.26360837824177,-4.85876685194671,-0.00607345856493339,-100,1200,125,0.15625
83,800,12,783,783,200,100,900,14.755421722075,2.6237488448387,-9.08043291047215,-0.0113505411380902,-100,1200,125,0.15625
84,800,12,784,784,200,100,900,2.37925264448859,2.7104768527206,-7.50413185358047,-0.00938016481697559,-100,1200,125,0.15625
85,800,12,785,785,200,100,900,2.11850549420342,1.56467833695933,-5.91147320531309,-0.00738934150664136,-100,1200,125,0.15625
86,800,12,786,786,200,100,900,12.8255961001851,3.69007628841791,-7.56307939253747,-0.00945384924067184,-100,1200,125,0.15625
87,800,12,787,787,200,100,900,10.1668244299944,0.888242412009276,8.51905856654048,0.0106488232081756,-100,1200,125,0.15625
88,800,12,788,788,200,100,900,6.05949152889661,2.75170691485982,-9.21709025837481,-0.0115213628229685,-100,1200,125,0.15625
89,800,12,789,789,200,100,900,7.33011240512133,1.84029506030492,7.51687447540462,0.00939609309425577,-100,1200,125,0.15625
90,800,12,790,790,200,100,900,7.64055673335679,3.45652544416953,-3.91382017359138,-0.00489227521698922,-100,1200,125,0.15625
91,800,12,791,791,200,100,900,3.5454629487358,1.07812639733311,-4.59473440982401,-0.00574341801228002,-100,1200,125,0.15625
92,800,12,792,792,200,100,900,3.71610556542873,2.02740723232273,-6.81571142189205,-0.00851963927736506,-100,1200,125,0.15625
93,800,12,793,793,200,100,900,10.1829704651609,3.40583237831015,2.12484788149595,0.00265605985186994,-100,1200,125,0.15625
94,800,12,794,794,200,100,900,3.52505666157231,3.87326639413368,9.6727837510407,0.0120909796888009,-100,1200,125,0.15625
95,800,12,795,795,200,100,900,6.44636329077184,2.82378061511554,2.1358709000051,0.00266983862500638,-100,1200,125,0.15625
96,800,12,796,796,200,100,900,11.3817012722138,1.49738987884484,-9.917316025123,-0.0123966450314038,-100,1200,125,0.15625
97,800,12,797,797,200,100,900,14.1731776804663,2.39803625037894,11.5784672219306,0.0144730840274133,-100,1200,125,0.15625
98,800,12,798,798,200,100,900,9.74034221097827,1.87727840116713,1.32481234520674,0.00165601543150842,-100,1200,125,0.15625
99,800,12,799,799,200,100,900,3.75465764501132,3.37106243311428,-9.47597789391875,-0.0118449723673984,-100,1200,125,0.15625
100,800,12,800,800,200,100,900,6.4505515715573,2.02263517293613,-9.2955568805337,-0.0116194461006671,-100,1200,125,0.15625
1,1600,12,801,801,200,100,1700,13.821824943414,2.93148423463572,-2.80353026278317,-0.00175220641423948,-100,2000,125,0.078125
2,1600,12,802,802,200,100,1700,6.25970688275993,0.956509966519661,-4.29598090611398,-0.00268498806632124,-100,2000,125,0.078125
3,1600,12,803,803,200,100,1700,11.2269987745676,0.532449043705128,2.31932250782847,0.0014495765673928,-100,2000,125,0.078125
4,1600,12,804,804,200,100,1700,12.3265274274163,1.58676100417506,6.12395055033267,0.00382746909395792,-100,2000,125,0.078125
5,1600,12,805,805,200,100,1700,3.88973047444597,2.63841166661587,-6.78350572474301,-0.00423969107796438,-100,2000,125,0.078125
6,1600,12,806,806,200,100,1700,13.9861618038267,3.71527206758037,-2.30556784942746,-0.00144097990589216,-100,2000,125,0.078125
7,1600,12,807,807,200,100,1700,7.51957726129331,2.92502104875166,-0.331507684662938,-0.000207192302914336,-100,2000,125,0.078125
8,1600,12,808,808,200,100,1700,13.7847849463578,0.779818572569638,-10.3125063702464,-0.00644531648140401,-100,2000,125,0.078125
9,1600,12,809,809,200,100,1700,4.36100668809377,2.69584080879577,-8.01697067543864,-0.00501060667214915,-100,2000,125,0.078125
10,1600,12,810,810,200,100,1700,12.5894846944138,3.79034749907441,-5.85870984569192,-0.00366169365355745,-100,2000,125,0.078125
11,1600,12,811,811,200,100,1700,2.29510973230936,1.45783331023995,-1.73822940140963,-0.00108639337588102,-100,2000,125,0.078125
12,1600,12,812,812,200,100,1700,12.8563390853815,2.44043499708641,-0.922665970399976,-0.000576666231499985,-100,2000,125,0.078125
13,1600,12,813,813,200,100,1700,14.6342719653621,2.43128221959341,8.1069327481091,0.00506683296756819,-100,2000,125,0.078125
14,1600,12,814,814,200,100,1700,11.2642232701182,2.13355798006523,10.6660667024553,0.00666629168903455,-100,2000,125,0.078125
15,1600,12,815,815,200,100,1700,14.2417583784554,2.02975292003248,-0.0486283600330353,-3.0392725020647e-05,-100,2000,125,0.078125
16,1600,12,816,816,200,100,1700,12.2783958730288,3.84915127244312,5.00793458148837,0.00312995911343023,-100,2000,125,0.078125
17,1600,12,817,817,200,100,1700,9.22525708028115,0.924944508820772,0.688756881281734,0.000430473050801083,-100,2000,125,0.078125
18,1600,12,818,818,200,100,1700,3.03396521578543,0.716471101273783,-3.24259471334517,-0.00202662169584073,-100,2000,125,0.078125
19,1600,12,819,819,200,100,1700,3.0103916565422,3.91394351888448,-0.845197644084692,-0.000528248527552932,-100,2000,125,0.078125
20,1600,12,820,820,200,100,1700,10.1372896458488,1.71229189087171,10.5593806877732,0.00659961292985827,-100,2000,125,0.078125
21,1600,12,821,821,200,100,1700,11.0486201425083,0.705710871145129,-7.90911002643406,-0.00494319376652129,-100,2000,125,0.078125
22,1600,12,822,822,200,100,1700,5.07055143709294,3.68030924198683,5.56100437045097,0.00347562773153186,-100,2000,125,0.078125
23,1600,12,823,823,200,100,1700,4.10220792726614,1.37367733463179,-11.7449180334806,-0.0073405737709254,-100,2000,125,0.078125
24,1600,12,824,824,200,100,1700,6.15177655289881,3.05233003373723,8.90893920511007,0.0055680870031938,-100,2000,125,0.078125
25,1600,12,825,825,200,100,1700,11.4226736463606,3.58782995853107,3.18185368739069,0.00198865855461918,-100,2000,125,0.078125
26,1600,12,826,826,200,100,1700,14.67720920383,3.34044224908575,9.52574296295643,0.00595358935184777,-100,2000,125,0.078125
27,1600,12,827,827,200,100,1700,12.4944401292596,0.680024613975547,-7.91955028474331,-0.00494971892796457,-100,2000,125,0.078125
28,1600,12,828,828,200,100,1700,4.92594753741287,3.10346790123731,3.93308279290795,0.00245817674556747,-100,2000,125,0.078125
29,1600,12,829,829,200,100,1700,9.47570985928178,3.13345297751948,-11.905264204368,-0.00744079012773,-100,2000,125,0.078125
30,1600,12,830,830,200,100,1700,3.58268389082514,2.18341029959265,-8.69157819449902,-0.00543223637156188,-100,2000,125,0.078125
31,1600,12,831,831,200,100,1700,8.14084723987617,1.81042044959031,-1.80807641521096,-0.00113004775950685,-100,2000,125,0.078125
32,1600,12,832,832,200,100,1700,7.74978190939873,2.18758745875675,-1.98110361769795,-0.00123818976106122,-100,2000,125,0.078125
33,1600,12,833,833,200,100,1700,13.1682265819982,1.76670667075086,-8.61420912668109,-0.00538388070417568,-100,2000,125,0.078125
34,1600,12,834,834,200,100,1700,9.881812233245,2.94154644862283,7.85701894015074,0.00491063683759421,-100,2000,125,0.078125
35,1600,12,835,835,200,100,1700,13.1525810370222,0.594316715956666,0.146665457636118,9.16659110225737e-05,-100,2000,125,0.078125
36,1600,12,836,836,200,100,1700,14.0611743605696,1.6022023280384,-8.33622164279222,-0.00521013852674514,-100,2000,125,0.078125
37,1600,12,837,837,200,100,1700,10.6235978240147,1.33937394339591,-3.23196739889681,-0.00201997962431051,-100,2000,125,0.078125
38,1600,12,838,838,200,100,1700,12.4356350849848,2.29426935163792,-9.50776027701795,-0.00594235017313622,-100,2000,125,0.078125
39,1600,12,839,839,200,100,1700,7.85571987647563,2.81136832514312,0.982615945860744,0.000614134966162965,-100,2000,125,0.078125
40,1600,12,840,840,200,100,1700,9.68732434464619,2.12996443302836,3.13687243871391,0.00196054527419619,-100,2000,125,0.078125
41,1600,12,841,841,200,100,1700,12.7337114731781,1.70248575252481,8.143145699054,0.00508946606190875,-100,2000,125,0.078125
42,1600,12,842,842,200,100,1700,13.3669904468115,0.573782615363598,1.65676488541067,0.00103547805338167,-100,2000,125,0.078125
43,1600,12,843,843,200,100,1700,9.53352334862575,3.60305215138942,-8.21854803711176,-0.00513659252319485,-100,2000,125,0.078125
44,1600,12,844,844,200,100,1700,13.3400089244824,1.59531281609088,-6.35155198909342,-0.00396971999318339,-100,2000,125,0.078125
45,1600,12,845,845,200,100,1700,14.0408142472152,2.34244863968343,6.09581621736288,0.0038098851358518,-100,2000,125,0.078125
46,1600,12,846,846,200,100,1700,9.57316147675738,1.3346774878446,0.857161452993751,0.000535725908121094,-100,2000,125,0.078125
47,1600,12,847,847,200,100,1700,3.29856091900729,2.23398709855974,-1.26998011954129,-0.000793737574713305,-100,2000,125,0.078125
48,1600,12,848,848,200,100,1700,10.0077457691077,2.65415268077049,8.91291055083275,0.00557056909427047,-100,2000,125,0.078125
49,1600,12,849,849,200,100,1700,8.06200274429284,2.12917135551106,-5.66445162333548,-0.00354028226458468,-100,2000,125,0.078125
50,1600,12,850,850,200,100,1700,3.42765802517533,0.784440979943611,1.10272729955614,0.000689204562222585,-100,2000,125,0.078125
51,1600,12,851,851,200,100,1700,13.2409080197103,2.81241844315082,-5.88293319381773,-0.00367683324613608,-100,2000,125,0.078125
52,1600,12,852,852,200,100,1700,2.40235247346573,2.6858102735132,-5.33189877122641,-0.0033324367320165,-100,2000,125,0.078125
53,1600,12,853,853,200,100,1700,5.18340328056365,3.65363381290808,-4.78468545153737,-0.00299042840721086,-100,2000,125,0.078125
54,1600,12,854,854,200,100,1700,8.37692801747471,0.643951735575683,0.946259502321482,0.000591412188950926,-100,2000,125,0.078125
55,1600,12,855,855,200,100,1700,2.548942101188,3.31140996969771,-5.63123183883727,-0.00351951989927329,-100,2000,125,0.078125
56,1600,12,856,856,200,100,1700,11.4383749812841,0.886098555638455,-0.0716035030782223,-4.47521894238889e-05,-100,2000,125,0.078125
57,1600,12,857,857,200,100,1700,11.2854353485163,3.27036293572746,-9.73533742502332,-0.00608458589063957,-100,2000,125,0.078125
58,1600,12,858,858,200,100,1700,9.88722875551321,3.59404015890323,0.960348537191749,0.000600217835744843,-100,2000,125,0.078125
59,1600,12,859,859,200,100,1700,5.581951119937,3.78454384370707,-5.31191864982247,-0.00331994915613905,-100,2000,125,0.078125
60,1600,12,860,860,200,100,1700,9.05330739822239,3.38867285673041,0.128161808475852,8.01011302974075e-05,-100,2000,125,0.078125
61,1600,12,861,861,200,100,1700,6.05988340242766,1.67400571051985,4.34809718839824,0.0027175607427489,-100,2000,125,0.078125
62,1600,12,862,862,200,100,1700,6.44271713378839,2.60147321084514,3.07681987434626,0.00192301242146641,-100,2000,125,0.078125
63,1600,12,863,863,200,100,1700,12.1272820353042,2.17826063663233,-3.21129116602242,-0.00200705697876401,-100,2000,125,0.078125
64,1600,12,864,864,200,100,1700,6.64423756441101,1.2162355176406,7.14531896263361,0.00446582435164601,-100,2000,125,0.078125
65,1600,12,865,865,200,100,1700,14.7759902547114,3.89099680224899,-6.64955533482134,-0.00415597208426334,-100,2000,125,0.078125
66,1600,12,866,866,200,100,1700,9.47511153994128,3.93152793473564,-5.61480858363211,-0.00350925536477007,-100,2000,125,0.078125
67,1600,12,867,867,200,100,1700,8.73216782649979,1.59288426290732,4.17559876665473,0.00260974922915921,-100,2000,125,0.078125
68,1600,12,868,868,200,100,1700,5.48874387587421,0.910680584958754,-6.81277309544384,-0.0042579831846524,-100,2000,125,0.078125
69,1600,12,869,869,200,100,1700,12.7671463112347,3.18412821076345,-7.62673526443541,-0.00476670954027213,-100,2000,125,0.078125
70,1600,12,870,870,200,100,1700,11.0670297779143,2.39569574710913,8.2158621288836,0.00513491383055225,-100,2000,125,0.078125
71,1600,12,871,871,200,100,1700,2.21857953583822,2.67169030220248,-6.27608118765056,-0.0039225507422816,-100,2000,125,0.078125
72,1600,12,872,872,200,100,1700,14.4459154561628,3.87226621608716,6.3981947209686,0.00399887170060538,-100,2000,125,0.078125
73,1600,12,873,873,200,100,1700,8.96834553428926,3.92743572231848,2.34224363230169,0.00146390227018856,-100,2000,125,0.078125
74,1600,12,874,874,200,100,1700,4.6307707130909,1.04641775472555,1.36192628927529,0.000851203930797055,-100,2000,125,0.078125
75,1600,12,875,875,200,100,1700,2.53305589850061,3.80755773640703,-4.75256851315498,-0.00297035532072186,-100,2000,125,0.078125
76,1600,12,876,876,200,100,1700,9.56933634215966,3.79566864867229,-3.10623640939593,-0.00194139775587246,-100,2000,125,0.078125
77,1600,12,877,877,200,100,1700,2.57655862462707,2.58102484582923,0.811754738911986,0.000507346711819992,-100,2000,125,0.078125
78,1600,12,878,878,200,100,1700,9.54002635530196,1.60042907681782,2.52355306595564,0.00157722066622227,-100,2000,125,0.078125
79,1600,12,879,879,200,100,1700,13.9662184049375,3.04148974630516,-8.93048954196274,-0.00558155596372671,-100,2000,125,0.078125
80,1600,12,880,880,200,100,1700,5.80302371457219,2.30763551173732,-8.77749532833695,-0.0054859345802106,-100,2000,125,0.078125
81,1600,12,881,881,200,100,1700,11.8470315281302,0.504914106684737,-5.70277475193143,-0.00356423421995714,-100,2000,125,0.078125
82,1600,12,882,882,200,100,1700,11.3172673485242,3.03281596233137,1.87051304988563,0.00116907065617852,-100,2000,125,0.078125
83,1600,12,883,883,200,100,1700,11.3303767754696,2.16224967467133,8.08747053332627,0.00505466908332892,-100,2000,125,0.078125
84,1600,12,884,884,200,100,1700,2.20054653403349,3.5208580812905,-9.43195155076683,-0.00589496971922927,-100,2000,125,0.078125
85,1600,12,885,885,200,100,1700,5.85520884511061,3.13801306730602,-1.30900777503848,-0.000818129859399051,-100,2000,125,0.078125
86,1600,12,886,886,200,100,1700,7.36446441151202,2.25641029840335,5.02140082418919,0.00313837551511824,-100,2000,125,0.078125
87,1600,12,887,887,200,100,1700,3.29900833428837,3.97571560170036,7.08818270266056,0.00443011418916285,-100,2000,125,0.078125
88,1600,12,888,888,200,100,1700,5.79945192299783,3.06058667402249,6.01622869446874,0.00376014293404296,-100,2000,125,0.078125
89,1600,12,889,889,200,100,1700,10.6614041125868,2.43014084501192,-8.40957275032997,-0.00525598296895623,-100,2000,125,0.078125
90,1600,12,890,890,200,100,1700,5.45816410775296,2.4525912423851,-2.92755252867937,-0.00182972033042461,-100,2000,125,0.078125
91,1600,12,891,891,200,100,1700,3.68163618887775,3.07148991303984,-7.99453186802566,-0.00499658241751604,-100,2000,125,0.078125
92,1600,12,892,892,200,100,1700,2.14487615716644,2.09603283181787,2.80550352483988,0.00175343970302492,-100,2000,125,0.078125
93,1600,12,893,893,200,100,1700,14.8990511198062,2.36704669333994,-0.718944098800421,-0.000449340061750263,-100,2000,125,0.078125
94,1600,12,894,894,200,100,1700,6.06406199443154,2.76643083593808,-4.27113615162671,-0.00266946009476669,-100,2000,125,0.078125
95,1600,12,895,895,200,100,1700,8.90554521302693,0.867984056472778,7.41000398620963,0.00463125249138102,-100,2000,125,0.078125
96,1600,12,896,896,200,100,1700,11.3854463449679,3.09059513895772,-3.31140578538179,-0.00206962861586362,-100,2000,125,0.078125
97,1600,12,897,897,200,100,1700,10.113094860455,2.37411375646479,-7.37923755683005,-0.00461202347301878,-100,2000,125,0.078125
98,1600,12,898,898,200,100,1700,6.93859406886622,2.92750588350464,3.49333807267249,0.0021833362954203,-100,2000,125,0.078125
99,1600,12,899,899,200,100,1700,2.74258792842738,3.07394834642764,-5.09855734370649,-0.00318659833981656,-100,2000,125,0.078125
100,1600,12,900,900,200,100,1700,8.36902589141391,3.19741766038351,10.4144169520587,0.00650901059503667,-100,2000,125,0.078125
1,3200,12,901,901,200,100,3300,11.0751273746137,2.6521403202787,7.04694962315261,0.00220217175723519,-100,3600,125,0.0390625
2,3200,12,902,902,200,100,3300,9.90523832384497,2.08486642257776,6.26969475857913,0.00195927961205598,-100,3600,125,0.0390625
3,3200,12,903,903,200,100,3300,13.3346288600005,3.19168830499984,4.54949252307415,0.00142171641346067,-100,3600,125,0.0390625
4,3200,12,904,904,200,100,3300,5.38556334329769,1.77261052140966,-6.14770655147731,-0.00192115829733666,-100,3600,125,0.0390625
5,3200,12,905,905,200,100,3300,10.0942345317453,2.2440074083861,-1.94773703813553,-0.000608667824417353,-100,3600,125,0.0390625
6,3200,12,906,906,200,100,3300,3.58980326564051,2.772047469276,-1.23119524307549,-0.000384748513461091,-100,3600,125,0.0390625
7,3200,12,907,907,200,100,3300,8.78791762050241,1.64713014021982,-1.12386688962579,-0.000351208403008059,-100,3600,125,0.0390625
8,3200,12,908,908,200,100,3300,13.8506890647113,0.896305163041689,-5.17025651782751,-0.0016157051618211,-100,3600,125,0.0390625
9,3200,12,909,909,200,100,3300,14.2364010270685,3.45673049683683,6.42479767464101,0.00200774927332532,-100,3600,125,0.0390625
10,3200,12,910,910,200,100,3300,6.64759726822376,2.12572699028533,6.52343740873039,0.00203857419022825,-100,3600,125,0.0390625
11,3200,12,911,911,200,100,3300,11.9304062721785,0.84432296117302,11.1841045171022,0.00349503266159445,-100,3600,125,0.0390625
12,3200,12,912,912,200,100,3300,4.38594892318361,3.8168855519034,1.89797323197126,0.00059311663499102,-100,3600,125,0.0390625
13,3200,12,913,913,200,100,3300,11.5818562111817,3.21144783461932,0.880410427227616,0.00027512825850863,-100,3600,125,0.0390625
14,3200,12,914,914,200,100,3300,3.12466215738095,1.61109665199183,4.02857913449407,0.0012589309795294,-100,3600,125,0.0390625
15,3200,12,915,915,200,100,3300,13.1379720796831,2.43924375099596,4.74812170676887,0.00148378803336527,-100,3600,125,0.0390625
16,3200,12,916,916,200,100,3300,14.0626089177094,1.86062673875131,-9.94575888477266,-0.00310804965149146,-100,3600,125,0.0390625
17,3200,12,917,917,200,100,3300,10.2391740700696,0.515843734028749,1.35753501020372,0.000424229690688662,-100,3600,125,0.0390625
18,3200,12,918,918,200,100,3300,2.81342384847812,2.4310425480362,2.00271585211158,0.000625848703784868,-100,3600,125,0.0390625
19,3200,12,919,919,200,100,3300,14.989143921528,1.57533015182707,4.5719388294965,0.00142873088421766,-100,3600,125,0.0390625
20,3200,12,920,920,200,100,3300,6.10392676619813,1.23104352492373,1.14134173281491,0.000356669291504659,-100,3600,125,0.0390625
21,3200,12,921,921,200,100,3300,10.2785586251412,3.65676443069242,5.26030513644218,0.00164384535513818,-100,3600,125,0.0390625
22,3200,12,922,922,200,100,3300,12.839619477978,1.95333431684412,2.94781057164073,0.000921190803637728,-100,3600,125,0.0390625
23,3200,12,923,923,200,100,3300,13.1597158000804,0.566636473638937,1.07908913120627,0.000337215353501961,-100,3600,125,0.0390625
24,3200,12,924,924,200,100,3300,13.4336745862383,3.39168593962677,9.05236483924091,0.00282886401226278,-100,3600,125,0.0390625
25,3200,12,925,925,200,100,3300,12.663657641504,3.74447445559781,3.56069662235677,0.00111271769448649,-100,3600,125,0.0390625
26,3200,12,926,926,200,100,3300,8.83130363025703,2.68006787309423,-1.1174712125212,-0.000349209753912874,-100,3600,125,0.0390625
27,3200,12,927,927,200,100,3300,11.9257023097016,3.73723653657362,4.77630353718996,0.00149259485537186,-100,3600,125,0.0390625
28,3200,12,928,928,200,100,3300,14.3897225752007,1.86056991200894,8.86177847161889,0.0027693057723809,-100,3600,125,0.0390625
29,3200,12,929,929,200,100,3300,13.1071769124828,3.58660299016628,9.87643428146839,0.00308638571295887,-100,3600,125,0.0390625
30,3200,12,930,930,200,100,3300,7.10030876542442,2.61938728683162,0.00709077715873718,2.21586786210537e-06,-100,3600,125,0.0390625
31,3200,12,931,931,200,100,3300,10.2816869392991,2.15296504518483,8.97021086700261,0.00280319089593831,-100,3600,125,0.0390625
32,3200,12,932,932,200,100,3300,8.6044289113488,1.42720448167529,-8.80994151905179,-0.00275310672470368,-100,3600,125,0.0390625
33,3200,12,933,933,200,100,3300,2.34360947250389,1.50768754968885,-10.8603200633079,-0.00339385001978371,-100,3600,125,0.0390625
34,3200,12,934,934,200,100,3300,3.18133182567544,2.83410940482281,-5.52759208716452,-0.00172737252723891,-100,3600,125,0.0390625
35,3200,12,935,935,200,100,3300,4.75132687529549,0.71020295121707,-5.37639416009188,-0.00168012317502871,-100,3600,125,0.0390625
36,3200,12,936,936,200,100,3300,13.2177374544553,2.19155851157848,6.98858562111855,0.00218393300659955,-100,3600,125,0.0390625
37,3200,12,937,937,200,100,3300,14.8756387890317,2.14122940041125,11.8635488916188,0.00370735902863089,-100,3600,125,0.0390625
38,3200,12,938,938,200,100,3300,14.111529158894,1.56950696150307,8.95863854326308,0.00279957454476971,-100,3600,125,0.0390625
39,3200,12,939,939,200,100,3300,14.6441442496143,1.93853540555574,7.14559077098966,0.00223299711593427,-100,3600,125,0.0390625
40,3200,12,940,940,200,100,3300,5.68749203765765,3.07047734269872,-9.48555936478078,-0.00296423730149399,-100,3600,125,0.0390625
41,3200,12,941,941,200,100,3300,7.93303923797794,3.90187327645253,-11.2331630028784,-0.00351036343839951,-100,3600,125,0.0390625
42,3200,12,942,942,200,100,3300,13.084398369072,1.11901788995601,-7.04201241396368,-0.00220062887936365,-100,3600,125,0.0390625
43,3200,12,943,943,200,100,3300,2.07785059791058,2.61175125464797,2.95235000364482,0.000922609376139008,-100,3600,125,0.0390625
44,3200,12,944,944,200,100,3300,14.2506203809753,2.17398139892612,-2.0794698279351,-0.000649834321229719,-100,3600,125,0.0390625
45,3200,12,945,945,200,100,3300,4.90861724922433,1.54123226471711,-2.07396044768393,-0.000648112639901228,-100,3600,125,0.0390625
46,3200,12,946,946,200,100,3300,12.9575253028888,1.46712337352801,10.6731535904109,0.00333536049700342,-100,3600,125,0.0390625
47,3200,12,947,947,200,100,3300,2.85933330911212,3.4453421003418,10.107641145587,0.00315863785799593,-100,3600,125,0.0390625
48,3200,12,948,948,200,100,3300,5.49899785150774,2.98315392120276,3.72003220394254,0.00116251006373204,-100,3600,125,0.0390625
49,3200,12,949,949,200,100,3300,2.6064444265794,3.28930213407148,-5.3103515021503,-0.00165948484442197,-100,3600,125,0.0390625
50,3200,12,950,950,200,100,3300,7.58323001372628,3.57758123590611,-9.83157567679882,-0.00307236739899963,-100,3600,125,0.0390625
51,3200,12,951,951,200,100,3300,12.7765960695688,1.59153623762541,-3.77803908102214,-0.00118063721281942,-100,3600,125,0.0390625
52,3200,12,952,952,200,100,3300,5.7878472507,1.29141020728275,-1.57528801448643,-0.00049227750452701,-100,3600,125,0.0390625
53,3200,12,953,953,200,100,3300,9.1463581265416,2.88482622767333,10.5847728028893,0.00330774150090292,-100,3600,125,0.0390625
54,3200,12,954,954,200,100,3300,2.12954222713597,2.71115411561914,-5.95968621410429,-0.00186240194190759,-100,3600,125,0.0390625
55,3200,12,955,955,200,100,3300,14.0229013790376,1.43428262753878,-5.87435536086559,-0.0018357360502705,-100,3600,125,0.0390625
56,3200,12,956,956,200,100,3300,2.23535643145442,1.89441992389038,7.86986298859119,0.00245933218393475,-100,3600,125,0.0390625
57,3200,12,957,957,200,100,3300,3.20285538583994,1.36712604179047,-4.92615384422243,-0.00153942307631951,-100,3600,125,0.0390625
58,3200,12,958,958,200,100,3300,14.7283854752313,2.41891881753691,8.25052517093718,0.00257828911591787,-100,3600,125,0.0390625
59,3200,12,959,959,200,100,3300,4.0501659582369,1.15330610761885,-8.75071187317371,-0.00273459746036679,-100,3600,125,0.0390625
60,3200,12,960,960,200,100,3300,5.41070656687953,1.23605851957109,-5.65960074774921,-0.00176862523367163,-100,3600,125,0.0390625
61,3200,12,961,961,200,100,3300,11.6152044252958,1.70696182944812,-7.73177211731672,-0.00241617878666148,-100,3600,125,0.0390625
62,3200,12,962,962,200,100,3300,10.7971765319817,2.81034992495552,9.67741407081485,0.00302419189712964,-100,3600,125,0.0390625
63,3200,12,963,963,200,100,3300,13.3915371731855,1.05913346807938,-9.74529059417546,-0.00304540331067983,-100,3600,125,0.0390625
64,3200,12,964,964,200,100,3300,3.5126455987338,2.7034227947006,11.9565500468016,0.00373642188962549,-100,3600,125,0.0390625
65,3200,12,965,965,200,100,3300,7.60430432134308,3.29569691338111,4.1364591345191,0.00129264347953722,-100,3600,125,0.0390625
66,3200,12,966,966,200,100,3300,13.3516850897577,0.612380078062415,9.74299745075405,0.00304468670336064,-100,3600,125,0.0390625
67,3200,12,967,967,200,100,3300,4.17594448267482,3.10474496684037,-4.42043362744153,-0.00138138550857548,-100,3600,125,0.0390625
68,3200,12,968,968,200,100,3300,4.15829019993544,2.619158074609,-11.8078717309982,-0.00368995991593692,-100,3600,125,0.0390625
