"sweep","rep","N","slope_condition","overlap","assign_p","dataset_id","seed","intercept","sigma","slope","K","alpha_conc","period_start","period_end","time_ref_min","time_ref_range"
"factor",5,200,"random",0,0.5,805,805,8.69217245141044,2.85095374961384,-6.70770741999158e-05,8,0.491346731364882,100,900,-149,1298
"factor",6,200,"random",0,0.5,806,806,10.9468377728481,3.59720148646738,0.00130978288594633,8,0.983497645282705,100,900,-149,1298
"factor",7,200,"random",0,0.5,807,807,6.50606677052565,1.06602438329719,0.0276348196808249,10,0.656212101619885,100,900,-149,1298
"factor",8,200,"random",0,0.5,808,808,13.7614932425786,1.39230303571094,-0.0222561070416123,10,0.303537746700654,100,900,-149,1298
"factor",9,200,"random",0,0.5,809,809,4.18935213703662,3.82725911098532,0.0179050588561222,7,5.71047272476956,100,900,-149,1298
"factor",10,200,"random",0,0.5,810,810,8.45249031647108,2.25969265436288,0.0178560988744721,5,1.51795698736842,100,900,-149,1298
"factor",11,200,"random",0,0.5,811,811,14.2786750304513,3.35987362696324,0.00841820124071092,8,1.84033832979666,100,900,-149,1298
"factor",12,200,"random",0,0.5,812,812,13.4173865034245,1.72809483716264,-0.00133968165144324,10,4.81290935460177,100,900,-149,1298
"factor",13,200,"random",0,0.5,813,813,4.69840040616691,2.20686455105897,0.0103073880448937,9,0.314844403586478,100,900,-149,1298
"factor",14,200,"random",0,0.5,814,814,14.6368774787989,3.76222942175809,0.00497334100306034,9,2.01638793068223,100,900,-149,1298
"factor",15,200,"random",0,0.5,815,815,9.02280142949894,2.87311921548098,0.0219336077291518,6,0.217317711065729,100,900,-149,1298
"factor",16,200,"random",0,0.5,816,816,12.0747247689869,1.24174484459218,-0.0203103000903502,5,2.59694181022247,100,900,-149,1298
"factor",17,200,"random",0,0.5,817,817,4.75266468687914,1.32180015719496,-0.0134053260879591,6,0.148622494414141,100,900,-149,1298
"factor",18,200,"random",0,0.5,818,818,10.8397298241034,0.972488456056453,-0.0138323626946658,5,1.19623285729837,100,900,-149,1298
"factor",19,200,"random",0,0.5,819,819,2.91335611487739,0.805789953563362,-0.0111230322858319,10,1.24058989396177,100,900,-149,1298
"factor",20,200,"random",0,0.5,820,820,5.53235323005356,3.12675613735337,-0.00104105158243328,10,0.779906699276804,100,900,-149,1298
"factor",21,200,"random",0,0.5,821,821,12.2730924894568,3.14042732131202,-0.0145122861117125,9,0.381038488694347,100,900,-149,1298
"factor",22,200,"random",0,0.5,822,822,4.11834760312922,1.95348232518882,0.00515169662889093,10,0.929520571484905,100,900,-149,1298
"factor",23,200,"random",0,0.5,823,823,7.81407889467664,0.537371360580437,0.00109963743947446,8,2.1292021037958,100,900,-149,1298
"factor",24,200,"random",0,0.5,824,824,5.88748542731628,2.9461984053487,0.0164088682970032,6,2.12789915809411,100,900,-149,1298
"factor",25,200,"random",0,0.5,825,825,7.90913239493966,3.14177786139771,-0.013796339132823,10,0.227833018452205,100,900,-149,1298
"factor",26,200,"random",0,0.5,826,826,11.5344293590169,1.74027444748208,0.00771169316489249,10,6.08701598497941,100,900,-149,1298
"factor",27,200,"random",0,0.5,827,827,3.12411182490177,3.20309689489659,0.0103240962792188,9,0.199053425671254,100,900,-149,1298
"factor",28,200,"random",0,0.5,828,828,13.561289932346,3.13708635477815,0.0204298828868195,10,0.665868590305595,100,900,-149,1298
"factor",29,200,"random",0,0.5,829,829,2.30266280798241,2.72496184869669,-0.0273682025307789,8,0.774381673557912,100,900,-149,1298
"factor",30,200,"random",0,0.5,830,830,13.042187553132,3.91975543089211,0.00553559976629913,9,0.376892319042961,100,900,-149,1298
"factor",31,200,"random",0,0.5,831,831,11.3772936423775,3.41301127686165,0.0189577607391402,8,0.143412151495266,100,900,-149,1298
"factor",32,200,"random",0,0.5,832,832,6.93670430546626,0.923525301390328,0.0084801559522748,6,4.29724771655319,100,900,-149,1298
"factor",33,200,"random",0,0.5,833,833,9.7721460678149,0.957577331224456,0.0052769691310823,6,0.780836034763619,100,900,-149,1298
"factor",34,200,"random",0,0.5,834,834,6.07895350642502,3.21941613708623,-0.0196787467645481,5,1.80890492914797,100,900,-149,1298
"factor",35,200,"random",0,0.5,835,835,7.6713175161276,0.77924780419562,0.0254848333681002,8,0.707670963001646,100,900,-149,1298
"factor",36,200,"random",0,0.5,836,836,8.41261614649557,2.30904242221732,-0.0232893560500816,9,0.225002353012123,100,900,-149,1298
"factor",37,200,"random",0,0.5,837,837,5.2629876981955,1.69288433436304,0.0170805898541585,6,0.370733964112649,100,900,-149,1298
"factor",38,200,"random",0,0.5,838,838,9.57780306600034,0.748717180918902,-0.0287001632060856,10,0.326602182022963,100,900,-149,1298
"factor",39,200,"random",0,0.5,839,839,8.19947836734354,3.2345492891036,-0.019341087914072,9,1.45698967326768,100,900,-149,1298
"factor",40,200,"random",0,0.5,840,840,10.3130247115623,0.691442382987589,-0.00554732571355998,8,0.587143018467435,100,900,-149,1298
"factor",41,200,"random",0,0.5,841,841,11.4115573782474,3.64591936953366,-0.0136633359873667,9,1.38469464552422,100,900,-149,1298
"factor",42,200,"random",0,0.5,842,842,2.71667196927592,1.9151955768466,0.00868765208870172,8,0.638728047376198,100,900,-149,1298
"factor",43,200,"random",0,0.5,843,843,5.90836887713522,2.51610432402231,-0.0294015854503959,8,0.471438248362648,100,900,-149,1298
"factor",44,200,"random",0,0.5,844,844,13.0278795110062,3.611979818088,0.0127619549771771,6,0.890797317849815,100,900,-149,1298
"factor",45,200,"random",0,0.5,845,845,7.63823550287634,1.44528541318141,0.0190993021521717,7,2.20416766373297,100,900,-149,1298
"factor",46,200,"random",0,0.5,846,846,13.8796978972387,2.51970747800078,-0.0102367251366377,10,1.17686988545722,100,900,-149,1298
"factor",47,200,"random",0,0.5,847,847,4.2298080122564,0.528058135183528,0.0176017091469839,7,0.778466836056583,100,900,-149,1298
"factor",48,200,"random",0,0.5,848,848,7.87764597963542,1.89922936959192,0.0123093181522563,7,0.37242793747105,100,900,-149,1298
"factor",49,200,"random",0,0.5,849,849,4.61123450333253,2.70706324127968,-0.00513245992362499,8,0.458918809058899,100,900,-149,1298
"factor",50,200,"random",0,0.5,850,850,3.10130412434228,2.00491302227601,-0.00350633616093546,10,0.383153759698881,100,900,-149,1298
"factor",51,200,"random",0,0.5,851,851,14.9252363671549,3.02778795687482,0.00312316465191543,7,0.357932703813177,100,900,-149,1298
"factor",52,200,"random",0,0.5,852,852,11.9906177606899,1.39764863660093,-0.00717037011869252,8,1.15045312395016,100,900,-149,1298
"factor",53,200,"random",0,0.5,853,853,14.2671155694406,3.89855737972539,0.00184180915821344,5,0.696713498515853,100,900,-149,1298
"factor",54,200,"random",0,0.5,854,854,11.7477327615488,1.18043498042971,0.0176684072893113,10,0.28959027789629,100,900,-149,1298
"factor",55,200,"random",0,0.5,855,855,10.1220326479524,1.09436469641514,0.00447156675159931,10,0.499493848200381,100,900,-149,1298
"factor",56,200,"random",0,0.5,856,856,10.4316619229503,2.12596552586183,0.0152153455512598,10,1.12493887296388,100,900,-149,1298
"factor",57,200,"random",0,0.5,857,857,9.26805530092679,2.87612524372526,-0.0214047035900876,5,0.553032000953701,100,900,-149,1298
"factor",58,200,"random",0,0.5,858,858,9.69904460129328,0.95602726272773,0.028315246347338,6,0.278562127502094,100,900,-149,1298
"factor",59,200,"random",0,0.5,859,859,3.37088301824406,2.84241218760144,0.0137681469926611,6,0.428004214094213,100,900,-149,1298
"factor",60,200,"random",0,0.5,860,860,4.96543148951605,2.37552301713731,0.000449459832161665,8,2.00463557143881,100,900,-149,1298
"factor",61,200,"random",0,0.5,861,861,11.4828264543321,0.594349093851633,-0.0198099030274898,10,1.73145367506507,100,900,-149,1298
"factor",62,200,"random",0,0.5,862,862,9.1854599271901,3.61425814800896,0.01508286036551,8,0.398260432610687,100,900,-149,1298
"factor",63,200,"random",0,0.5,863,863,7.263083640486,2.93940382357687,0.0239154450735077,5,0.700146642591503,100,900,-149,1298
"factor",64,200,"random",0,0.5,864,864,2.20747200911865,3.4974571011262,-0.0246081801457331,8,2.53190950646078,100,900,-149,1298
"factor",65,200,"random",0,0.5,865,865,6.68304629833438,2.68921740155201,0.0251811754424125,8,0.553839345515348,100,900,-149,1298
"factor",66,200,"random",0,0.5,866,866,4.16764370608144,2.94538306700997,-0.0291203276300803,10,0.308983202992913,100,900,-149,1298
"factor",67,200,"random",0,0.5,867,867,2.53226918820292,2.86481928976718,0.00986274301540106,8,0.791915993305283,100,900,-149,1298
"factor",68,200,"random",0,0.5,868,868,9.28740985132754,1.97369079862256,0.0205124400230125,8,3.82053934464357,100,900,-149,1298
"factor",69,200,"random",0,0.5,869,869,2.14006609027274,1.35169906518422,-0.0197326267836615,9,0.652563333662005,100,900,-149,1298
"factor",70,200,"random",0,0.5,870,870,5.16266667284071,0.52857794740703,-0.0238751279236749,8,0.6311435031076,100,900,-149,1298
"factor",71,200,"random",0,0.5,871,871,14.770040873671,1.502713644295,-0.0250447428412735,5,0.333755323220833,100,900,-149,1298
"factor",72,200,"random",0,0.5,872,872,11.9252861824352,0.984997941646725,-0.0148134217830375,9,0.460742779156024,100,900,-149,1298
"factor",73,200,"random",0,0.5,873,873,11.0699195773341,1.803156787646,-0.0144713566359133,7,0.244943795330222,100,900,-149,1298
"factor",74,200,"random",0,0.5,874,874,7.80015635467134,3.03553640062455,0.00546962643507868,8,0.603897376095414,100,900,-149,1298
"factor",75,200,"random",0,0.5,875,875,10.5626285371836,2.01237855630461,0.0191764038987458,6,0.606925418373283,100,900,-149,1298
"factor",76,200,"random",0,0.5,876,876,14.0479735485278,2.0503504750086,-0.00194208213128149,7,0.171718321195566,100,900,-149,1298
"factor",77,200,"random",0,0.5,877,877,10.2436099611223,3.33227142016403,-0.0238262077001855,9,1.53589961944294,100,900,-149,1298
"factor",78,200,"random",0,0.5,878,878,6.9884950411506,3.61291947623249,0.0121335194120184,6,3.03844171068008,100,900,-149,1298
"factor",79,200,"random",0,0.5,879,879,4.15529448678717,0.624455281649716,-0.00552640293259174,6,0.131756992567958,100,900,-149,1298
"factor",80,200,"random",0,0.5,880,880,3.89593433355913,2.90792512579355,0.0218425999861211,10,0.722949806615837,100,900,-149,1298
"factor",81,200,"random",0,0.5,881,881,11.5764338986482,2.53632628091145,0.0196422513294965,9,1.58733146680864,100,900,-149,1298
"factor",82,200,"random",0,0.5,882,882,11.0575060779229,1.94751266506501,-0.0264031976647675,10,0.597762935138421,100,900,-149,1298
"factor",83,200,"random",0,0.5,883,883,5.36036315839738,2.98826098570134,0.00285070187877864,7,2.8438887292935,100,900,-149,1298
"factor",84,200,"random",0,0.5,884,884,7.57573338481598,3.82753509073518,0.011323613896966,6,1.13906692545526,100,900,-149,1298
"factor",85,200,"random",0,0.5,885,885,9.69287298666313,2.67798093310557,-0.0250872412696481,10,0.162863919460725,100,900,-149,1298
"factor",86,200,"random",0,0.5,886,886,5.03625295660459,0.819553956273012,0.00303934170864523,8,0.377876938925206,100,900,-149,1298
"factor",87,200,"random",0,0.5,887,887,11.3631413471885,3.23770050285384,0.0176952260965481,7,1.23953705477732,100,900,-149,1298
"factor",88,200,"random",0,0.5,888,888,4.36633467348292,3.36390677571762,0.0131695094704628,6,0.816187821462878,100,900,-149,1298
"factor",89,200,"random",0,0.5,889,889,13.7394109808374,3.87118244892918,-0.0208777172025293,10,0.281100108927478,100,900,-149,1298
"factor",90,200,"random",0,0.5,890,890,6.24260839889757,2.0327904248843,-0.00428103185724467,9,0.540688345997364,100,900,-149,1298
"factor",91,200,"random",0,0.5,891,891,7.21699134609662,1.94914145360235,0.010260941167362,10,1.29059658676478,100,900,-149,1298
"factor",92,200,"random",0,0.5,892,892,11.7691753911786,2.64613222423941,-0.0163328973948956,8,0.132270172338856,100,900,-149,1298
"factor",93,200,"random",0,0.5,893,893,7.58787161810324,2.95278267748654,-0.0144488789560273,8,1.07641053731498,100,900,-149,1298
"factor",94,200,"random",0,0.5,894,894,11.9501604386605,2.90343497868162,0.0257404735218734,8,0.444357857872798,100,900,-149,1298
"factor",95,200,"random",0,0.5,895,895,7.48422962590121,1.77868759771809,-0.0270568552287295,10,0.33711995804109,100,900,-149,1298
"factor",96,200,"random",0,0.5,896,896,12.1224582933355,1.50743403774686,0.00209922053385526,10,0.180020819770464,100,900,-149,1298
"factor",97,200,"random",0,0.5,897,897,4.23681732057594,2.86827192548662,0.0156095365108922,8,0.138014325207683,100,900,-149,1298
"factor",98,200,"random",0,0.5,898,898,3.02911666920409,3.36576749419328,-0.0011319292942062,7,0.816876075519023,100,900,-149,1298
"factor",99,200,"random",0,0.5,899,899,8.96967603615485,3.94421030534431,-0.017073621195741,9,0.5264461188388,100,900,-149,1298
"factor",100,200,"random",0,0.5,900,900,7.37682704860345,1.69367564597633,0.000203443486243488,9,0.398988625746229,100,900,-149,1298
"factor",1,200,"random",0.25,0.5,901,901,9.11148512340151,0.947463772376068,-0.0151083321170881,7,1.650049394374,100,900,-149,1298
"factor",2,200,"random",0.25,0.5,902,902,12.5850740801543,3.09451950329822,0.000833141547627748,10,0.224438820893321,100,900,-149,1298
"factor",3,200,"random",0.25,0.5,903,903,10.8814324224368,1.12205134064425,-0.0211728763952851,9,0.552505792656528,100,900,-149,1298
"factor",4,200,"random",0.25,0.5,904,904,3.78465555957519,3.43110183894169,-0.00648067618254572,9,0.161183889836063,100,900,-149,1298
"factor",5,200,"random",0.25,0.5,905,905,7.9412176865153,0.67733887443319,-0.0252272940985858,6,0.210346519643947,100,900,-149,1298
"factor",6,200,"random",0.25,0.5,906,906,5.38264097855426,1.1910420373315,0.0189403616823256,9,0.403473855169324,100,900,-149,1298
"factor",7,200,"random",0.25,0.5,907,907,12.9165741920006,1.51368615939282,-0.0140923722926527,8,0.959618113377065,100,900,-149,1298
"factor",8,200,"random",0.25,0.5,908,908,9.30292413616553,3.8631455214927,-0.00052100377622992,10,1.05862688274939,100,900,-149,1298
"factor",9,200,"random",0.25,0.5,909,909,8.8529774195049,1.11056946124882,0.0235860630869865,6,0.565381910507073,100,900,-149,1298
"factor",10,200,"random",0.25,0.5,910,910,12.5698395895306,2.11926026444416,0.020503436489962,5,0.988637875368404,100,900,-149,1298
"factor",11,200,"random",0.25,0.5,911,911,12.1358157482464,3.59681057953276,-0.00382651397958398,6,0.299989324587676,100,900,-149,1298
"factor",12,200,"random",0.25,0.5,912,912,11.3352923262864,0.804677101550624,-0.0057080269837752,9,0.352295158229504,100,900,-149,1298
"factor",13,200,"random",0.25,0.5,913,913,6.83174885227345,2.56605284742545,-0.0130910113966092,5,0.562534982753426,100,900,-149,1298
"factor",14,200,"random",0.25,0.5,914,914,12.9077541620936,3.19495260098483,0.00162530806381255,8,1.10174027506718,100,900,-149,1298
"factor",15,200,"random",0.25,0.5,915,915,8.47088531125337,1.08515877230093,-0.0280259341187775,10,0.32568810472059,100,900,-149,1298
"factor",16,200,"random",0.25,0.5,916,916,4.81554768211208,2.62506477581337,0.0257837578933686,6,3.35259520764451,100,900,-149,1298
"factor",17,200,"random",0.25,0.5,917,917,3.99976469250396,3.4735694762785,0.0111321496590972,8,0.997865243286508,100,900,-149,1298
"factor",18,200,"random",0.25,0.5,918,918,6.55864322674461,1.85640378913376,0.0241734015243128,7,2.02764543997088,100,900,-149,1298
"factor",19,200,"random",0.25,0.5,919,919,9.02099523902871,2.8723119373899,0.0176797868125141,10,0.463449151897204,100,900,-149,1298
"factor",20,200,"random",0.25,0.5,920,920,9.20228563901037,0.69779698329512,-0.0095625462429598,8,0.737515967499164,100,900,-149,1298
"factor",21,200,"random",0.25,0.5,921,921,13.2406902778894,0.592621459509246,0.000475077498704193,10,0.218820404190413,100,900,-149,1298
"factor",22,200,"random",0.25,0.5,922,922,13.7480791169219,2.56536924617831,2.82444152981051e-05,8,0.254894150517888,100,900,-149,1298
"factor",23,200,"random",0.25,0.5,923,923,2.80570830940269,3.18569646391552,-0.00741447200998664,7,0.208928429574775,100,900,-149,1298
"factor",24,200,"random",0.25,0.5,924,924,4.5348976617679,0.827520968741737,-0.0115339064318687,5,1.25584390705227,100,900,-149,1298
"factor",25,200,"random",0.25,0.5,925,925,11.1415291379672,3.32870280684438,0.0270008937595412,7,0.970324543552403,100,900,-149,1298
"factor",26,200,"random",0.25,0.5,926,926,5.34155770554207,3.98311630089302,0.00210758187342435,8,0.106446424904566,100,900,-149,1298
"factor",27,200,"random",0.25,0.5,927,927,13.2915273299441,2.67421738582198,-0.0224547519581392,6,0.201659155672601,100,900,-149,1298
"factor",28,200,"random",0.25,0.5,928,928,3.54497985355556,1.25394126481842,0.00275997847784311,6,0.211511308543647,100,900,-149,1298
"factor",29,200,"random",0.25,0.5,929,929,14.2245820332319,3.09924536151811,-0.0289642373705283,7,1.20485427640775,100,900,-149,1298
"factor",30,200,"random",0.25,0.5,930,930,8.98845353350043,0.888604688807391,-0.0220423629367724,5,0.495835518209863,100,900,-149,1298
"factor",31,200,"random",0.25,0.5,931,931,3.74748983839527,1.79490090685431,-0.0164778380468488,9,5.15478077109966,100,900,-149,1298
"factor",32,200,"random",0.25,0.5,932,932,11.8513632640243,1.22582873294596,-0.0297595713380724,5,0.317562326102333,100,900,-149,1298
"factor",33,200,"random",0.25,0.5,933,933,4.33813205291517,3.78565301152412,0.0154921628488228,8,1.61656982513332,100,900,-149,1298
"factor",34,200,"random",0.25,0.5,934,934,5.90164114581421,3.00940303236712,-0.0233985032374039,8,2.74416882413774,100,900,-149,1298
"factor",35,200,"random",0.25,0.5,935,935,12.7524888494518,1.47160194488242,-0.00437663313467055,6,0.110524292965727,100,900,-149,1298
"factor",36,200,"random",0.25,0.5,936,936,2.84185894532129,2.55281524790917,-0.00779590588063002,5,0.263525958569325,100,900,-149,1298
"factor",37,200,"random",0.25,0.5,937,937,2.17411233251914,3.18637479271274,-0.0191147574037313,8,0.350491192625096,100,900,-149,1298
"factor",38,200,"random",0.25,0.5,938,938,5.82247484102845,1.65691438037902,-0.02897496515885,7,1.33395308153855,100,900,-149,1298
"factor",39,200,"random",0.25,0.5,939,939,4.75295012607239,3.03899412136525,-0.00371097554918379,6,0.251251848817267,100,900,-149,1298
"factor",40,200,"random",0.25,0.5,940,940,8.88187465397641,3.34818136133254,-0.0154488654714078,9,0.343727217940829,100,900,-149,1298
"factor",41,200,"random",0.25,0.5,941,941,13.5717744894791,0.75310120836366,-0.0013390143821016,8,2.41512460364864,100,900,-149,1298
"factor",42,200,"random",0.25,0.5,942,942,13.9223766108043,1.91980441112537,-0.0243486570613459,6,0.216596676268378,100,900,-149,1298
"factor",43,200,"random",0.25,0.5,943,943,4.49135469133034,0.702589130960405,0.0204536371165887,6,0.123434425412002,100,900,-149,1298
"factor",44,200,"random",0.25,0.5,944,944,14.1259808558971,2.36465767619666,0.0117569844285026,9,0.484558746100713,100,900,-149,1298
"factor",45,200,"random",0.25,0.5,945,945,14.1515454067849,3.5235377245117,0.0154302210872993,5,0.732859716419384,100,900,-149,1298
"factor",46,200,"random",0.25,0.5,946,946,4.03609798662364,2.97702084691264,0.0142500034812838,6,5.00307106778821,100,900,-149,1298
"factor",47,200,"random",0.25,0.5,947,947,3.02708173752762,3.35094982373994,0.026685021626763,8,1.61817157851862,100,900,-149,1298
"factor",48,200,"random",0.25,0.5,948,948,14.6007190761156,3.13961945159826,0.00457788184750825,7,1.08810539801571,100,900,-149,1298
"factor",49,200,"random",0.25,0.5,949,949,3.56133069400676,1.64271154114977,0.0219254767522216,5,2.24134140492874,100,900,-149,1298
"factor",50,200,"random",0.25,0.5,950,950,14.3590304160025,2.94241354987025,0.00574532645288855,7,0.524626562195513,100,900,-149,1298
"factor",51,200,"random",0.25,0.5,951,951,5.7737153864,2.61250058142468,-0.0283968408079818,9,1.87688917825824,100,900,-149,1298
"factor",52,200,"random",0.25,0.5,952,952,5.40642092004418,3.2809597394662,0.0158529109228402,5,0.207881727423209,100,900,-149,1298
"factor",53,200,"random",0.25,0.5,953,953,12.4608286563307,3.89366323989816,-0.00309343989472836,5,0.418644992215269,100,900,-149,1298
"factor",54,200,"random",0.25,0.5,954,954,8.94168849987909,1.18509239458945,0.0250623121345416,9,0.232440930866249,100,900,-149,1298
"factor",55,200,"random",0.25,0.5,955,955,8.03625539899804,3.23561747442,0.0200544680748135,8,2.24764000047153,100,900,-149,1298
"factor",56,200,"random",0.25,0.5,956,956,5.62405726313591,1.73485179222189,-0.0260891169961542,7,1.17608673835032,100,900,-149,1298
"factor",57,200,"random",0.25,0.5,957,957,5.05825524125248,0.612881677108817,-0.0103247409453616,7,0.713798982842032,100,900,-149,1298
"factor",58,200,"random",0.25,0.5,958,958,4.87758100661449,1.94538974366151,0.00243641357403249,7,6.16231506444967,100,900,-149,1298
"factor",59,200,"random",0.25,0.5,959,959,9.58101852773689,3.66125836467836,0.0169570596702397,5,0.451293449815955,100,900,-149,1298
"factor",60,200,"random",0.25,0.5,960,960,5.61798226390965,1.40121384034865,-0.00834433404263109,9,0.563324896708175,100,900,-149,1298
"factor",61,200,"random",0.25,0.5,961,961,5.29371386650018,2.00406183453742,0.0243930034898222,8,0.400922391403125,100,900,-149,1298
"factor",62,200,"random",0.25,0.5,962,962,14.4828227553517,2.07959315611515,-0.026681200847961,8,0.370650143197457,100,900,-149,1298
"factor",63,200,"random",0.25,0.5,963,963,5.00957311224192,2.80788165482227,-0.0150758768571541,6,0.228439963894194,100,900,-149,1298
"factor",64,200,"random",0.25,0.5,964,964,10.1352257870603,1.1343297380954,0.0202704378403723,6,0.428570949810958,100,900,-149,1298
"factor",65,200,"random",0.25,0.5,965,965,4.88288615178317,1.9825198672479,0.000256172823719682,7,1.61686212505101,100,900,-149,1298
"factor",66,200,"random",0.25,0.5,966,966,12.1169868800789,1.53239344491158,-0.00731304961256683,9,0.433221627154275,100,900,-149,1298
"factor",67,200,"random",0.25,0.5,967,967,5.56853184266947,1.01508701150306,-0.0179638745170087,8,1.39856179116279,100,900,-149,1298
"factor",68,200,"random",0.25,0.5,968,968,9.33151227701455,3.77355722011998,0.00567560231778771,5,0.413813391769555,100,900,-149,1298
"factor",69,200,"random",0.25,0.5,969,969,6.74225308652967,3.52025948301889,-0.0261595145054162,9,0.439847205677021,100,900,-149,1298
"factor",70,200,"random",0.25,0.5,970,970,4.12136456440203,1.51389118272346,-0.021400724533014,6,0.944004134322906,100,900,-149,1298
"factor",71,200,"random",0.25,0.5,971,971,11.274072293425,3.05365537200123,-0.000413565449416637,7,0.714093526815436,100,900,-149,1298
"factor",72,200,"random",0.25,0.5,972,972,14.6861319844611,3.7314960177755,0.0174759900150821,5,0.720729849574549,100,900,-149,1298
"factor",73,200,"random",0.25,0.5,973,973,8.59514621412382,2.77029674779624,-0.00510268613230437,9,0.160467762115871,100,900,-149,1298
"factor",74,200,"random",0.25,0.5,974,974,4.49226742843166,1.75461926229764,0.0240751040680334,9,0.309318202989464,100,900,-149,1298
"factor",75,200,"random",0.25,0.5,975,975,5.07807463523932,0.935289093875326,0.0188112032739446,10,0.440741962930428,100,900,-149,1298
"factor",76,200,"random",0.25,0.5,976,976,5.08657929697074,3.9767557582818,-0.0113799681840464,9,0.988681382283088,100,900,-149,1298
"factor",77,200,"random",0.25,0.5,977,977,3.58196993567981,1.12569420423824,0.0162040251446888,8,0.69756979910125,100,900,-149,1298
"factor",78,200,"random",0.25,0.5,978,978,3.96768341748975,0.76545021997299,0.0279049107665196,5,0.202943803406794,100,900,-149,1298
"factor",79,200,"random",0.25,0.5,979,979,11.4161554269958,2.17048563505523,-0.0132061009900644,8,1.28424416929298,100,900,-149,1298
"factor",80,200,"random",0.25,0.5,980,980,2.86350147076882,2.96844505064655,0.00391067190561444,7,0.519866537815136,100,900,-149,1298
"factor",81,200,"random",0.25,0.5,981,981,2.19448353606276,2.71146349841729,-0.0210745746502653,10,0.159866630009405,100,900,-149,1298
"factor",82,200,"random",0.25,0.5,982,982,7.89381899568252,0.881238538422622,0.0138359926035628,6,0.234143994563398,100,900,-149,1298
"factor",83,200,"random",0.25,0.5,983,983,12.9794770006556,1.15919598017354,0.00353726993780583,8,0.331346661216026,100,900,-149,1298
"factor",84,200,"random",0.25,0.5,984,984,5.91145071480423,1.51018791086972,-0.0263963581714779,8,0.337816566878326,100,900,-149,1298
"factor",85,200,"random",0.25,0.5,985,985,14.5055194087327,0.809696818585508,-0.0297417175490409,10,0.207103558581901,100,900,-149,1298
"factor",86,200,"random",0.25,0.5,986,986,4.20498565351591,3.29780496354215,-0.0101013592863455,5,0.235282874367295,100,900,-149,1298
"factor",87,200,"random",0.25,0.5,987,987,8.99649466224946,2.05775543372147,0.0150405458500609,6,0.310319584979255,100,900,-149,1298
"factor",88,200,"random",0.25,0.5,988,988,7.14003035449423,2.05335842480417,0.0228378128819168,8,0.564077321110066,100,900,-149,1298
"factor",89,200,"random",0.25,0.5,989,989,11.7217667663936,1.65097002801485,-0.0261970792897046,6,0.466411823890396,100,900,-149,1298
"factor",90,200,"random",0.25,0.5,990,990,3.54514565551654,1.5179394724546,-0.0189314442453906,6,0.694575628007487,100,900,-149,1298
"factor",91,200,"random",0.25,0.5,991,991,10.7154623167589,1.07346514251549,-0.0069214225653559,7,0.211082573210112,100,900,-149,1298
"factor",92,200,"random",0.25,0.5,992,992,11.5342679792084,0.845321194035932,-0.00901188361924142,6,0.343145086935922,100,900,-149,1298
"factor",93,200,"random",0.25,0.5,993,993,9.620942391688,2.18203728517983,-0.0113934965478256,9,0.779799861400912,100,900,-149,1298
"factor",94,200,"random",0.25,0.5,994,994,14.674238540465,1.05220364837442,0.0129879031609744,10,1.43964281114093,100,900,-149,1298
"factor",95,200,"random",0.25,0.5,995,995,13.0317739623133,1.54385698726401,0.0146875545009971,9,0.266982313446474,100,900,-149,1298
"factor",96,200,"random",0.25,0.5,996,996,3.39032781566493,3.560026780935,-0.028365486189723,6,0.320397029043482,100,900,-149,1298
"factor",97,200,"random",0.25,0.5,997,997,2.81299203028902,1.06606873869896,0.0200861391797662,5,0.252653561389709,100,900,-149,1298
"factor",98,200,"random",0.25,0.5,998,998,3.40436315839179,2.57190486509353,-0.0227843445120379,9,0.302076542179298,100,900,-149,1298
"factor",99,200,"random",0.25,0.5,999,999,11.5827721839305,2.12772437196691,-0.0126149587612599,9,0.199661912922653,100,900,-149,1298
"factor",100,200,"random",0.25,0.5,1000,1000,6.78685230971314,0.685176310129464,-0.0135567582864314,5,0.526373892312295,100,900,-149,1298
"factor",1,200,"random",0.5,0.5,1001,1001,3.93674806714989,2.04332557192538,-0.0197746351920068,7,0.22243819531026,100,900,-149,1298
"factor",2,200,"random",0.5,0.5,1002,1002,12.1203377032652,1.99192863074131,0.0164303469378501,8,0.26865794289607,100,900,-149,1298
"factor",3,200,"random",0.5,0.5,1003,1003,7.8734980400186,3.22478964936454,-0.00582846831064671,8,0.486272563858014,100,900,-149,1298
"factor",4,200,"random",0.5,0.5,1004,1004,13.8717815724667,0.959892488433979,0.0111096455203369,9,0.208216154953133,100,900,-149,1298
"factor",5,200,"random",0.5,0.5,1005,1005,13.0806813153904,1.13641480950173,-0.0240644734119996,5,0.113178010172796,100,900,-149,1298
"factor",6,200,"random",0.5,0.5,1006,1006,4.18808853044175,2.15855943644419,-0.010884938291274,10,0.813696446787046,100,900,-149,1298
"factor",7,200,"random",0.5,0.5,1007,1007,11.7801707962062,1.10286667186301,-0.0295173058379441,7,1.68790920499289,100,900,-149,1298
"factor",8,200,"random",0.5,0.5,1008,1008,3.98561549372971,2.37262878764886,0.0134326739609241,9,1.78077016600527,100,900,-149,1298
"factor",9,200,"random",0.5,0.5,1009,1009,4.88723790692165,0.648468377767131,-0.00255223081447184,7,0.876236051106366,100,900,-149,1298
"factor",10,200,"random",0.5,0.5,1010,1010,2.69455152144656,3.68296380725224,0.0123578794626519,6,0.293851509902028,100,900,-149,1298
