"sweep","rep","N","slope_condition","lab_error","window","growth_ratio","dataset_id","seed","intercept","sigma","slope","window_start","window_end","pad","grid_step","time_ref_min","time_ref_range"
"factor",68,200,"random",15,"plateau",1,868,868,14.6272390147205,2.31062517827377,-0.0129201407544315,-800,-400,588,5,-1388,1576
"factor",69,200,"random",15,"plateau",1,869,869,8.98035780433565,1.86730726039968,0.00975272881798446,-800,-400,588,5,-1388,1576
"factor",70,200,"random",15,"plateau",1,870,870,5.14244147599675,1.45684232516214,-0.0261101883184165,-800,-400,588,5,-1388,1576
"factor",71,200,"random",15,"plateau",1,871,871,11.8155159344897,3.15750454051886,-4.82886331155882e-05,-800,-400,588,5,-1388,1576
"factor",72,200,"random",15,"plateau",1,872,872,6.61556490021758,1.1243602760369,-0.0106365335080773,-800,-400,588,5,-1388,1576
"factor",73,200,"random",15,"plateau",1,873,873,3.89162377011962,1.97842940769624,0.024844338982366,-800,-400,588,5,-1388,1576
"factor",74,200,"random",15,"plateau",1,874,874,5.23344232025556,3.01599461666774,0.00316663515754044,-800,-400,588,5,-1388,1576
"factor",75,200,"random",15,"plateau",1,875,875,5.25370757072233,2.14336003735662,0.00448696647305041,-800,-400,588,5,-1388,1576
"factor",76,200,"random",15,"plateau",1,876,876,9.02525053313002,2.15113818692043,0.0232922865170985,-800,-400,588,5,-1388,1576
"factor",77,200,"random",15,"plateau",1,877,877,12.7454359612893,0.775706228683703,0.0187406246177852,-800,-400,588,5,-1388,1576
"factor",78,200,"random",15,"plateau",1,878,878,11.2295332006179,2.5052045736229,0.00467180022038519,-800,-400,588,5,-1388,1576
"factor",79,200,"random",15,"plateau",1,879,879,14.4372331940103,3.74808743002359,0.0203075957670808,-800,-400,588,5,-1388,1576
"factor",80,200,"random",15,"plateau",1,880,880,2.83169914851896,1.37110899225809,0.00900872991420328,-800,-400,588,5,-1388,1576
"factor",81,200,"random",15,"plateau",1,881,881,8.81899555120617,2.91106083185878,0.0265265852725133,-800,-400,588,5,-1388,1576
"factor",82,200,"random",15,"plateau",1,882,882,3.99546270701103,3.43489505699836,0.0221651950338855,-800,-400,588,5,-1388,1576
"factor",83,200,"random",15,"plateau",1,883,883,5.51102827326395,1.6824228761252,-0.0276554495841265,-800,-400,588,5,-1388,1576
"factor",84,200,"random",15,"plateau",1,884,884,3.06809188309126,2.95351389050484,-0.015603949916549,-800,-400,588,5,-1388,1576
"factor",85,200,"random",15,"plateau",1,885,885,12.1368009136058,1.66041551693343,0.02311625930015,-800,-400,588,5,-1388,1576
"factor",86,200,"random",15,"plateau",1,886,886,10.6790084743407,2.81283738452476,0.0216451006382704,-800,-400,588,5,-1388,1576
"factor",87,200,"random",15,"plateau",1,887,887,6.2873276618775,2.2969579702476,-0.0251369289960712,-800,-400,588,5,-1388,1576
"factor",88,200,"random",15,"plateau",1,888,888,10.3745540045202,2.85064404981676,0.0016631761053577,-800,-400,588,5,-1388,1576
"factor",89,200,"random",15,"plateau",1,889,889,4.42134446068667,2.09955240401905,0.00184344610199332,-800,-400,588,5,-1388,1576
"factor",90,200,"random",15,"plateau",1,890,890,5.1071182093583,3.61188012722414,0.0121595806069672,-800,-400,588,5,-1388,1576
"factor",91,200,"random",15,"plateau",1,891,891,14.0766278854571,2.79320814064704,0.021965874270536,-800,-400,588,5,-1388,1576
"factor",92,200,"random",15,"plateau",1,892,892,4.00347548979335,3.25294701987877,-0.000336460070684552,-800,-400,588,5,-1388,1576
"factor",93,200,"random",15,"plateau",1,893,893,2.33648614468984,1.02017186162993,-0.0224384556524456,-800,-400,588,5,-1388,1576
"factor",94,200,"random",15,"plateau",1,894,894,2.65552559657954,1.56998491438571,-0.0158506833901629,-800,-400,588,5,-1388,1576
"factor",95,200,"random",15,"plateau",1,895,895,9.7294082317967,3.41904208355118,-0.0127357065165415,-800,-400,588,5,-1388,1576
"factor",96,200,"random",15,"plateau",1,896,896,11.7838664080482,2.77636060549412,0.01852557125967,-800,-400,588,5,-1388,1576
"factor",97,200,"random",15,"plateau",1,897,897,9.18412549654022,2.62287111231126,-0.00331377633847296,-800,-400,588,5,-1388,1576
"factor",98,200,"random",15,"plateau",1,898,898,4.93881383375265,2.29712538397871,-0.00833281824365258,-800,-400,588,5,-1388,1576
"factor",99,200,"random",15,"plateau",1,899,899,11.9697764257435,3.72523263492621,-0.00272883370053023,-800,-400,588,5,-1388,1576
"factor",100,200,"random",15,"plateau",1,900,900,11.9200069920626,3.86459856550209,0.00856343605555594,-800,-400,588,5,-1388,1576
"factor",1,200,"random",30,"plateau",1,901,901,6.28397037950344,2.99242921103723,-0.0266153028421104,-800,-400,588,5,-1388,1576
"factor",2,200,"random",30,"plateau",1,902,902,14.7007222452667,0.835565055138431,-0.000887784487567843,-800,-400,588,5,-1388,1576
"factor",3,200,"random",30,"plateau",1,903,903,14.2949767126702,2.50258563202806,-0.0174800628237426,-800,-400,588,5,-1388,1576
"factor",4,200,"random",30,"plateau",1,904,904,13.841319471132,2.61317537922878,-0.0185313116339967,-800,-400,588,5,-1388,1576
"factor",5,200,"random",30,"plateau",1,905,905,14.8352458954323,1.24361589772161,0.0138628943357617,-800,-400,588,5,-1388,1576
"factor",6,200,"random",30,"plateau",1,906,906,4.65388312144205,1.2419263048796,-0.0293517487077042,-800,-400,588,5,-1388,1576
"factor",7,200,"random",30,"plateau",1,907,907,8.38425713428296,1.26430221402552,0.0266972619993612,-800,-400,588,5,-1388,1576
"factor",8,200,"random",30,"plateau",1,908,908,13.3429790763184,0.63967440801207,-0.0108232329692692,-800,-400,588,5,-1388,1576
"factor",9,200,"random",30,"plateau",1,909,909,13.5580903189257,3.85394010588061,0.0271994211198762,-800,-400,588,5,-1388,1576
"factor",10,200,"random",30,"plateau",1,910,910,5.26549571240321,1.60639933100902,0.00457760461606085,-800,-400,588,5,-1388,1576
"factor",11,200,"random",30,"plateau",1,911,911,7.0564067682717,1.79592217796016,-0.00860977398231625,-800,-400,588,5,-1388,1576
"factor",12,200,"random",30,"plateau",1,912,912,9.97476536245085,1.04856501496397,-0.00715242199134081,-800,-400,588,5,-1388,1576
"factor",13,200,"random",30,"plateau",1,913,913,6.68933429638855,3.12424607062712,0.00170563333667815,-800,-400,588,5,-1388,1576
"factor",14,200,"random",30,"plateau",1,914,914,9.34593012533151,2.32262999669183,-0.0181395055772737,-800,-400,588,5,-1388,1576
"factor",15,200,"random",30,"plateau",1,915,915,5.27838568738662,3.68717882945202,0.0266321671754122,-800,-400,588,5,-1388,1576
"factor",16,200,"random",30,"plateau",1,916,916,11.1868145212065,2.785497999168,-0.0264229026669636,-800,-400,588,5,-1388,1576
"factor",17,200,"random",30,"plateau",1,917,917,5.15408391365781,2.43309257761575,0.0237873727781698,-800,-400,588,5,-1388,1576
"factor",18,200,"random",30,"plateau",1,918,918,8.54647223325446,2.38943641434889,0.000636261608451604,-800,-400,588,5,-1388,1576
"factor",19,200,"random",30,"plateau",1,919,919,12.6841294346377,2.67465936217923,0.0050187411904335,-800,-400,588,5,-1388,1576
"factor",20,200,"random",30,"plateau",1,920,920,9.99035229044966,2.24180658184923,0.00171692859381437,-800,-400,588,5,-1388,1576
"factor",21,200,"random",30,"plateau",1,921,921,10.5399013978895,2.54126993613318,-0.0142057610861957,-800,-400,588,5,-1388,1576
"factor",22,200,"random",30,"plateau",1,922,922,11.5724109446164,3.14065024489537,0.0243100084271282,-800,-400,588,5,-1388,1576
"factor",23,200,"random",30,"plateau",1,923,923,9.6388180302456,1.60335085832048,-0.0153845155192539,-800,-400,588,5,-1388,1576
"factor",24,200,"random",30,"plateau",1,924,924,2.21978446794674,1.60214707243722,0.00304753325879574,-800,-400,588,5,-1388,1576
"factor",25,200,"random",30,"plateau",1,925,925,11.9371493039653,2.73120559472591,0.0176236531650647,-800,-400,588,5,-1388,1576
"factor",26,200,"random",30,"plateau",1,926,926,7.10096548683941,0.51227274525445,0.0257430526055396,-800,-400,588,5,-1388,1576
"factor",27,200,"random",30,"plateau",1,927,927,2.76988287572749,3.88443076284602,0.0153687553899363,-800,-400,588,5,-1388,1576
"factor",28,200,"random",30,"plateau",1,928,928,10.4208304311614,3.54498022748157,0.000571177038364113,-800,-400,588,5,-1388,1576
"factor",29,200,"random",30,"plateau",1,929,929,4.0529522956349,3.08099581673741,0.00888843131717294,-800,-400,588,5,-1388,1576
"factor",30,200,"random",30,"plateau",1,930,930,9.56802515126765,2.08984237012919,-0.0107875383971259,-800,-400,588,5,-1388,1576
"factor",31,200,"random",30,"plateau",1,931,931,5.83994950144552,1.13435730559286,0.0244164344854653,-800,-400,588,5,-1388,1576
"factor",32,200,"random",30,"plateau",1,932,932,9.17270640935749,3.19320368859917,0.007453284105286,-800,-400,588,5,-1388,1576
"factor",33,200,"random",30,"plateau",1,933,933,5.94911130238324,2.6763374338625,-0.00713942527770996,-800,-400,588,5,-1388,1576
"factor",34,200,"random",30,"plateau",1,934,934,14.4552585592028,2.9691953031579,-0.00145045673009008,-800,-400,588,5,-1388,1576
"factor",35,200,"random",30,"plateau",1,935,935,11.8323096984532,3.25170535221696,-0.0281848984910175,-800,-400,588,5,-1388,1576
"factor",36,200,"random",30,"plateau",1,936,936,7.81854241131805,2.05299062619451,-0.00214748963713646,-800,-400,588,5,-1388,1576
"factor",37,200,"random",30,"plateau",1,937,937,13.8672977641691,2.28200692473911,0.000804577516391874,-800,-400,588,5,-1388,1576
"factor",38,200,"random",30,"plateau",1,938,938,8.96706300717779,3.11338749015704,-0.0245940156234428,-800,-400,588,5,-1388,1576
"factor",39,200,"random",30,"plateau",1,939,939,11.3091861449648,1.46584811946377,0.0175530677754432,-800,-400,588,5,-1388,1576
"factor",40,200,"random",30,"plateau",1,940,940,7.86546710552648,0.847316800034605,-0.00822640601545572,-800,-400,588,5,-1388,1576
"factor",41,200,"random",30,"plateau",1,941,941,9.54734764178284,2.65633528027683,-0.0197488674055785,-800,-400,588,5,-1388,1576
"factor",42,200,"random",30,"plateau",1,942,942,14.8773110164329,2.89944667916279,-0.0264019523793831,-800,-400,588,5,-1388,1576
"factor",43,200,"random",30,"plateau",1,943,943,9.9679620640818,1.54514319694135,-0.00567926099058241,-800,-400,588,5,-1388,1576
"factor",44,200,"random",30,"plateau",1,944,944,5.46907430537976,3.64313606522046,-0.0104239122848958,-800,-400,588,5,-1388,1576
"factor",45,200,"random",30,"plateau",1,945,945,5.15719080111012,1.41315619042143,0.00950096388347447,-800,-400,588,5,-1388,1576
"factor",46,200,"random",30,"plateau",1,946,946,13.2252158559859,3.7798682122957,0.0192315470427275,-800,-400,588,5,-1388,1576
"factor",47,200,"random",30,"plateau",1,947,947,12.9312610591296,3.67808049020823,0.0172435372509062,-800,-400,588,5,-1388,1576
"factor",48,200,"random",30,"plateau",1,948,948,13.3416047706269,1.61393438640516,-0.0299928551120684,-800,-400,588,5,-1388,1576
"factor",49,200,"random",30,"plateau",1,949,949,13.7210747180507,3.37012179300655,-0.00213678552769124,-800,-400,588,5,-1388,1576
"factor",50,200,"random",30,"plateau",1,950,950,4.98263115016744,1.8458494648803,-0.015915243672207,-800,-400,588,5,-1388,1576
"factor",51,200,"random",30,"plateau",1,951,951,5.18904225132428,3.2167826917721,-0.0267487071314827,-800,-400,588,5,-1388,1576
"factor",52,200,"random",30,"plateau",1,952,952,13.597080076579,3.5003210331779,-0.00795832662843168,-800,-400,588,5,-1388,1576
"factor",53,200,"random",30,"plateau",1,953,953,10.6565716564655,1.13365473819431,0.0254448019713163,-800,-400,588,5,-1388,1576
"factor",54,200,"random",30,"plateau",1,954,954,11.3896028473973,1.52831003349274,-0.0233310984866694,-800,-400,588,5,-1388,1576
"factor",55,200,"random",30,"plateau",1,955,955,7.09426818997599,3.56460624921601,0.00663780410774052,-800,-400,588,5,-1388,1576
"factor",56,200,"random",30,"plateau",1,956,956,12.9607305401005,2.97470713290386,-0.0249539618007839,-800,-400,588,5,-1388,1576
"factor",57,200,"random",30,"plateau",1,957,957,3.06266457028687,2.81221621495206,-0.0130136796366423,-800,-400,588,5,-1388,1576
"factor",58,200,"random",30,"plateau",1,958,958,2.51740579819307,1.92163217393681,0.027852049455978,-800,-400,588,5,-1388,1576
"factor",59,200,"random",30,"plateau",1,959,959,6.13284289394505,1.66327624802943,-0.00156305418815464,-800,-400,588,5,-1388,1576
"factor",60,200,"random",30,"plateau",1,960,960,4.85523485345766,1.36469511478208,0.015795189156197,-800,-400,588,5,-1388,1576
"factor",61,200,"random",30,"plateau",1,961,961,13.6104698425625,3.7190523709869,-0.0174574570963159,-800,-400,588,5,-1388,1576
"factor",62,200,"random",30,"plateau",1,962,962,6.54318926297128,2.33116062183399,-0.022163150254637,-800,-400,588,5,-1388,1576
"factor",63,200,"random",30,"plateau",1,963,963,2.08317028684542,3.38751572347246,0.0141516851400956,-800,-400,588,5,-1388,1576
"factor",64,200,"random",30,"plateau",1,964,964,9.47107248031534,2.03818785387557,0.00479696659371256,-800,-400,588,5,-1388,1576
"factor",65,200,"random",30,"plateau",1,965,965,9.74599738419056,3.35611624852754,0.0291210914868861,-800,-400,588,5,-1388,1576
"factor",66,200,"random",30,"plateau",1,966,966,8.17894931929186,1.68429250561167,-0.0120589800411835,-800,-400,588,5,-1388,1576
"factor",67,200,"random",30,"plateau",1,967,967,14.7727849176154,1.06806760758627,0.0189793494204059,-800,-400,588,5,-1388,1576
"factor",68,200,"random",30,"plateau",1,968,968,7.73323657293804,1.47566270676907,-0.0208510781312361,-800,-400,588,5,-1388,1576
"factor",69,200,"random",30,"plateau",1,969,969,5.03628320340067,0.865592324873433,0.0247160024335608,-800,-400,588,5,-1388,1576
"factor",70,200,"random",30,"plateau",1,970,970,11.4308330987114,3.15490164526273,0.0117862306348979,-800,-400,588,5,-1388,1576
"factor",71,200,"random",30,"plateau",1,971,971,5.78389570792206,2.19488459464628,0.00754550498910248,-800,-400,588,5,-1388,1576
"factor",72,200,"random",30,"plateau",1,972,972,12.6548208158929,3.86886671558022,0.0155639383709058,-800,-400,588,5,-1388,1576
"factor",73,200,"random",30,"plateau",1,973,973,2.70305420667864,1.52695765823592,-0.0282433922868222,-800,-400,588,5,-1388,1576
"factor",74,200,"random",30,"plateau",1,974,974,14.3786393355113,1.71372422238346,-0.0211599132791162,-800,-400,588,5,-1388,1576
"factor",75,200,"random",30,"plateau",1,975,975,3.86720090638846,1.27339775813743,0.00333184784743935,-800,-400,588,5,-1388,1576
"factor",76,200,"random",30,"plateau",1,976,976,11.4504515889566,0.912878439528868,0.0291674808925018,-800,-400,588,5,-1388,1576
"factor",77,200,"random",30,"plateau",1,977,977,13.3267612182535,0.593171618063934,0.0100639504473656,-800,-400,588,5,-1388,1576
"factor",78,200,"random",30,"plateau",1,978,978,3.59400037257001,1.1419864941854,-0.0217425227584317,-800,-400,588,5,-1388,1576
"factor",79,200,"random",30,"plateau",1,979,979,7.8354770091828,3.89920196484309,0.000116916694678365,-800,-400,588,5,-1388,1576
"factor",80,200,"random",30,"plateau",1,980,980,3.10494302306324,2.52399059874006,0.0181208670465276,-800,-400,588,5,-1388,1576
"factor",81,200,"random",30,"plateau",1,981,981,6.81236899481155,2.94174963841215,-0.00352740832138806,-800,-400,588,5,-1388,1576
"factor",82,200,"random",30,"plateau",1,982,982,13.8157630986534,2.27194500574842,-0.000133591303601861,-800,-400,588,5,-1388,1576
"factor",83,200,"random",30,"plateau",1,983,983,8.23929673223756,1.39287666685414,-0.0185764712747186,-800,-400,588,5,-1388,1576
"factor",84,200,"random",30,"plateau",1,984,984,6.51047218777239,0.988880066084675,-0.0098452874366194,-800,-400,588,5,-1388,1576
"factor",85,200,"random",30,"plateau",1,985,985,4.79667939292267,3.81165425153449,0.0161267960211262,-800,-400,588,5,-1388,1576
"factor",86,200,"random",30,"plateau",1,986,986,10.2962762466632,2.56361857929733,-0.00293723523616791,-800,-400,588,5,-1388,1576
"factor",87,200,"random",30,"plateau",1,987,987,3.0159507652279,1.96759113145526,-0.0185148980654776,-800,-400,588,5,-1388,1576
"factor",88,200,"random",30,"plateau",1,988,988,10.5207483142149,2.11069315345958,0.0251723092608154,-800,-400,588,5,-1388,1576
"factor",89,200,"random",30,"plateau",1,989,989,6.94160829088651,2.44174028374255,-0.0274444693559781,-800,-400,588,5,-1388,1576
"factor",90,200,"random",30,"plateau",1,990,990,11.7179018415045,2.68045756092761,0.023776781684719,-800,-400,588,5,-1388,1576
"factor",91,200,"random",30,"plateau",1,991,991,9.63095644512214,2.82668471720535,0.000648113326169552,-800,-400,588,5,-1388,1576
"factor",92,200,"random",30,"plateau",1,992,992,6.38300994923338,2.09365915285889,0.0003334203036502,-800,-400,588,5,-1388,1576
"factor",93,200,"random",30,"plateau",1,993,993,10.7147673033178,2.72538817638997,-0.0228918166458607,-800,-400,588,5,-1388,1576
"factor",94,200,"random",30,"plateau",1,994,994,6.82806754508056,0.750844064401463,0.019630634249188,-800,-400,588,5,-1388,1576
"factor",95,200,"random",30,"plateau",1,995,995,14.4349384086672,3.04850641067605,0.0228617506055161,-800,-400,588,5,-1388,1576
"factor",96,200,"random",30,"plateau",1,996,996,10.7006285772659,3.70659238775261,-0.0017033648584038,-800,-400,588,5,-1388,1576
"factor",97,200,"random",30,"plateau",1,997,997,3.36200766148977,2.57283439231105,0.0180459784157574,-800,-400,588,5,-1388,1576
"factor",98,200,"random",30,"plateau",1,998,998,4.81459166482091,3.70020744029898,0.019748551491648,-800,-400,588,5,-1388,1576
"factor",99,200,"random",30,"plateau",1,999,999,7.37749235099182,2.28233759454452,-0.0244925368158147,-800,-400,588,5,-1388,1576
"factor",100,200,"random",30,"plateau",1,1000,1000,7.3335769996047,2.30789475166239,-0.00309744268655777,-800,-400,588,5,-1388,1576
"factor",1,200,"random",50,"plateau",1,1001,1001,5.09676413144916,1.45701277931221,-0.00907135218847543,-800,-400,588,5,-1388,1576
"factor",2,200,"random",50,"plateau",1,1002,1002,5.64276259555481,3.7893326600315,0.0267191853560507,-800,-400,588,5,-1388,1576
"factor",3,200,"random",50,"plateau",1,1003,1003,13.2567821817938,0.633204282377847,-0.0125788265280426,-800,-400,588,5,-1388,1576
"factor",4,200,"random",50,"plateau",1,1004,1004,3.76901600160636,3.37308452930301,-0.027873970521614,-800,-400,588,5,-1388,1576
"factor",5,200,"random",50,"plateau",1,1005,1005,10.1617643677164,1.46677661500871,0.025957492464222,-800,-400,588,5,-1388,1576
"factor",6,200,"random",50,"plateau",1,1006,1006,9.33831582963467,1.05568907188717,0.0246346943546087,-800,-400,588,5,-1388,1576
"factor",7,200,"random",50,"plateau",1,1007,1007,14.894052277552,2.96134678879753,-0.018976974687539,-800,-400,588,5,-1388,1576
"factor",8,200,"random",50,"plateau",1,1008,1008,10.7602851507254,3.29869813285768,0.00488350795581937,-800,-400,588,5,-1388,1576
"factor",9,200,"random",50,"plateau",1,1009,1009,8.70573006547056,3.10856660234276,0.0122599114710465,-800,-400,588,5,-1388,1576
"factor",10,200,"random",50,"plateau",1,1010,1010,9.00898608053103,0.96323893032968,0.0215998896723613,-800,-400,588,5,-1388,1576
"factor",11,200,"random",50,"plateau",1,1011,1011,2.86045027640648,2.62792741868179,-0.00710412992164492,-800,-400,588,5,-1388,1576
"factor",12,200,"random",50,"plateau",1,1012,1012,10.2008053690661,1.78760144521948,0.0279862825758755,-800,-400,588,5,-1388,1576
"factor",13,200,"random",50,"plateau",1,1013,1013,5.23621111735702,1.2275283515919,-0.0255940428888425,-800,-400,588,5,-1388,1576
"factor",14,200,"random",50,"plateau",1,1014,1014,8.0319441545289,2.90415639732964,0.0217661381140351,-800,-400,588,5,-1388,1576
"factor",15,200,"random",50,"plateau",1,1015,1015,3.77198849921115,3.55362221458927,0.0296638283366337,-800,-400,588,5,-1388,1576
"factor",16,200,"random",50,"plateau",1,1016,1016,7.59478256455623,3.68376839859411,0.0289830204891041,-800,-400,588,5,-1388,1576
"factor",17,200,"random",50,"plateau",1,1017,1017,8.93680243613198,3.79565768083557,-0.0299327114643529,-800,-400,588,5,-1388,1576
"factor",18,200,"random",50,"plateau",1,1018,1018,2.75560800428502,1.2754898784915,0.0149834236688912,-800,-400,588,5,-1388,1576
"factor",19,200,"random",50,"plateau",1,1019,1019,14.8569383327849,1.39641232369468,-0.00728908403310925,-800,-400,588,5,-1388,1576
"factor",20,200,"random",50,"plateau",1,1020,1020,13.533156743506,2.57577215170022,-0.0283676028437912,-800,-400,588,5,-1388,1576
"factor",21,200,"random",50,"plateau",1,1021,1021,3.61204895027913,3.73127179930452,0.0239114316925406,-800,-400,588,5,-1388,1576
"factor",22,200,"random",50,"plateau",1,1022,1022,14.0584259005263,3.59369556233287,-0.012405339544639,-800,-400,588,5,-1388,1576
"factor",23,200,"random",50,"plateau",1,1023,1023,4.4674277685117,2.96329099452123,-0.0040075143892318,-800,-400,588,5,-1388,1576
"factor",24,200,"random",50,"plateau",1,1024,1024,12.4845171037596,2.30250016425271,0.0214934270270169,-800,-400,588,5,-1388,1576
"factor",25,200,"random",50,"plateau",1,1025,1025,9.77627804712392,0.56703509693034,0.0239465113822371,-800,-400,588,5,-1388,1576
"factor",26,200,"random",50,"plateau",1,1026,1026,11.3907181075774,0.626314843771979,-0.0122323158429936,-800,-400,588,5,-1388,1576
"factor",27,200,"random",50,"plateau",1,1027,1027,7.42289048247039,2.39922690566164,0.0126125956373289,-800,-400,588,5,-1388,1576
"factor",28,200,"random",50,"plateau",1,1028,1028,8.92903642216697,3.38389997184277,0.00965591019485146,-800,-400,588,5,-1388,1576
"factor",29,200,"random",50,"plateau",1,1029,1029,4.66474088584073,0.716969007160515,0.0176376514602452,-800,-400,588,5,-1388,1576
"factor",30,200,"random",50,"plateau",1,1030,1030,6.46188947395422,3.06359524722211,-0.0118180956691504,-800,-400,588,5,-1388,1576
"factor",31,200,"random",50,"plateau",1,1031,1031,9.57585438597016,2.21338717383333,-0.00201918940991163,-800,-400,588,5,-1388,1576
"factor",32,200,"random",50,"plateau",1,1032,1032,9.49872645130381,3.38800786715001,0.0108996316418052,-800,-400,588,5,-1388,1576
"factor",33,200,"random",50,"plateau",1,1033,1033,11.7597246763762,1.53233119496144,-0.00919979337137192,-800,-400,588,5,-1388,1576
"factor",34,200,"random",50,"plateau",1,1034,1034,5.77107708062977,2.17743204464205,-4.85899765044449e-05,-800,-400,588,5,-1388,1576
"factor",35,200,"random",50,"plateau",1,1035,1035,14.8812959508505,1.20538084057625,-0.0153630958870053,-800,-400,588,5,-1388,1576
"factor",36,200,"random",50,"plateau",1,1036,1036,11.8685182249174,3.61120076512452,-0.00116024677176028,-800,-400,588,5,-1388,1576
"factor",37,200,"random",50,"plateau",1,1037,1037,10.7712016501464,3.51243554300163,-0.0161530246306211,-800,-400,588,5,-1388,1576
"factor",38,200,"random",50,"plateau",1,1038,1038,10.5093164902646,2.48652014380787,0.0139678627531976,-800,-400,588,5,-1388,1576
"factor",39,200,"random",50,"plateau",1,1039,1039,8.25227094907314,2.46895854861941,0.012071009692736,-800,-400,588,5,-1388,1576
"factor",40,200,"random",50,"plateau",1,1040,1040,8.55189042026177,2.31711031123996,0.0258293366711587,-800,-400,588,5,-1388,1576
"factor",41,200,"random",50,"plateau",1,1041,1041,8.85373824159615,0.52655345457606,0.0184374309377745,-800,-400,588,5,-1388,1576
"factor",42,200,"random",50,"plateau",1,1042,1042,7.1890009616036,2.13434681599028,-0.0100530666718259,-800,-400,588,5,-1388,1576
"factor",43,200,"random",50,"plateau",1,1043,1043,2.89292427245528,1.68490850785747,0.0185632132552564,-800,-400,588,5,-1388,1576
"factor",44,200,"random",50,"plateau",1,1044,1044,10.0417666649446,3.96346815687139,-0.0230324773443863,-800,-400,588,5,-1388,1576
"factor",45,200,"random",50,"plateau",1,1045,1045,4.44629074865952,2.97826056857593,0.00996426869183779,-800,-400,588,5,-1388,1576
"factor",46,200,"random",50,"plateau",1,1046,1046,11.9494127014186,3.28832847392187,0.0225611149845645,-800,-400,588,5,-1388,1576
"factor",47,200,"random",50,"plateau",1,1047,1047,14.6427307862323,2.88764707720838,-0.012988887433894,-800,-400,588,5,-1388,1576
"factor",48,200,"random",50,"plateau",1,1048,1048,13.9793790543918,0.5272017972311,-0.0252070271037519,-800,-400,588,5,-1388,1576
"factor",49,200,"random",50,"plateau",1,1049,1049,5.25217828387395,1.80531357740983,-0.00979706594254821,-800,-400,588,5,-1388,1576
"factor",50,200,"random",50,"plateau",1,1050,1050,3.10262360563502,1.63693563255947,0.00788464911282063,-800,-400,588,5,-1388,1576
"factor",51,200,"random",50,"plateau",1,1051,1051,11.3214919781312,3.14288315514568,-0.00495845971629023,-800,-400,588,5,-1388,1576
"factor",52,200,"random",50,"plateau",1,1052,1052,5.56724851042964,3.22121053107549,0.0168637290922925,-800,-400,588,5,-1388,1576
"factor",53,200,"random",50,"plateau",1,1053,1053,8.49923025188036,3.50223220745102,-0.00503567622508854,-800,-400,588,5,-1388,1576
"factor",54,200,"random",50,"plateau",1,1054,1054,14.4329595181625,1.42873177106958,0.00569029143545777,-800,-400,588,5,-1388,1576
"factor",55,200,"random",50,"plateau",1,1055,1055,5.61344026541337,2.20020684192423,-0.0215792535524815,-800,-400,588,5,-1388,1576
"factor",56,200,"random",50,"plateau",1,1056,1056,7.65357209951617,1.21275315491948,0.0281371120316908,-800,-400,588,5,-1388,1576
"factor",57,200,"random",50,"plateau",1,1057,1057,7.11062095849775,2.54211630532518,-0.0261893586628139,-800,-400,588,5,-1388,1576
"factor",58,200,"random",50,"plateau",1,1058,1058,14.2942199374083,1.26427850674372,-0.0024576349882409,-800,-400,588,5,-1388,1576
"factor",59,200,"random",50,"plateau",1,1059,1059,13.9167321766727,2.8689345974708,-0.0128518374636769,-800,-400,588,5,-1388,1576
"factor",60,200,"random",50,"plateau",1,1060,1060,4.75911370152608,2.7357318487484,0.0226083453465253,-800,-400,588,5,-1388,1576
"factor",61,200,"random",50,"plateau",1,1061,1061,7.44580317055807,3.63332399516366,-0.00257379006128758,-800,-400,588,5,-1388,1576
"factor",62,200,"random",50,"plateau",1,1062,1062,13.4539658278227,1.5450333832996,0.0255448246607557,-800,-400,588,5,-1388,1576
"factor",63,200,"random",50,"plateau",1,1063,1063,12.3951768579427,2.34045405476354,-0.0112236119247973,-800,-400,588,5,-1388,1576
"factor",64,200,"random",50,"plateau",1,1064,1064,4.53509867144749,2.23643775691744,-0.000866458830423654,-800,-400,588,5,-1388,1576
"factor",65,200,"random",50,"plateau",1,1065,1065,12.7678486313671,3.2859018977033,0.0146204851102084,-800,-400,588,5,-1388,1576
"factor",66,200,"random",50,"plateau",1,1066,1066,4.49884199770167,2.06399929057807,0.0131364274537191,-800,-400,588,5,-1388,1576
"factor",67,200,"random",50,"plateau",1,1067,1067,3.76845684298314,3.55881307600066,-0.00320650845766067,-800,-400,588,5,-1388,1576
"factor",68,200,"random",50,"plateau",1,1068,1068,10.0109421287198,2.03930149960797,-0.0168738063890487,-800,-400,588,5,-1388,1576
"factor",69,200,"random",50,"plateau",1,1069,1069,7.83586222678423,3.31318190891761,-0.0150006659701467,-800,-400,588,5,-1388,1576
"factor",70,200,"random",50,"plateau",1,1070,1070,7.09236490284093,1.54599037778098,0.0236421720916405,-800,-400,588,5,-1388,1576
"factor",71,200,"random",50,"plateau",1,1071,1071,12.4909542019013,3.55247482599225,-0.00579559011384845,-800,-400,588,5,-1388,1576
"factor",72,200,"random",50,"plateau",1,1072,1072,3.72883410006762,1.25395669590216,0.0158493319759145,-800,-400,588,5,-1388,1576
"factor",73,200,"random",50,"plateau",1,1073,1073,4.52595481346361,2.37948128569406,0.0217263128701597,-800,-400,588,5,-1388,1576
"factor",74,200,"random",50,"plateau",1,1074,1074,3.74640763690695,3.77980318269692,-0.0271728418953717,-800,-400,588,5,-1388,1576
